"GDLcode","X1","X2","X3"
"EGYr107",46439.4030403017,2279.83221969472,7140666.58774
"EGYr108",56639.897500336,0,5577907.19949966
"EGYr109",10440.1683777461,0,3523309.87662225
"EGYr110",105795.322010455,7891.01464584834,5187395.5473437
"EGYr111",211729.55697722,4944.55227561788,4172244.70174716
"EGYr112",84385.7817809706,2344.04949391585,6292494.16172511
"EGYr113",14460.3845836119,788.748250015196,1266661.54516637
"EGYr114",46026.611620942,0,9425000.29237906
"EGYr115",266812.68617913,0,2876168.43182087
"EGYr116",413578.661320989,0,3083503.84667901
"EGYr117",851063.747185723,0,4826098.04181428
"EGYr118",903365.897900822,4851.63465441511,3768180.64344476
"EGYr119",876079.066733947,0,4196489.64226605
"EGYr120",763381.815161569,3851.92029766143,4156877.83254077
"EGYr121",271823.194986132,1634.5723410353,1062754.46567283
"EGYr122",73499.7298321041,0,1620613.9461679
"ETHr101",5261851.15984652,9905.09862941509,810634.576524064
"ETHr102",1578696.14461225,3490.53495788696,261914.871429863
"ETHr103",20394846.4029847,0,2171773.49701526
"ETHr104",33334867.571914,913704.27883281,3952712.81925325
"ETHr105",4944853.35595393,5817.91665251444,1118864.21239356
"ETHr106",1002390.14435786,0,101119.157642135
"ETHr107",18052934.4901982,825696.609894044,2023855.41990778
"ETHr108",390606.990459527,0,111792.779040473
"ETHr109",105400.662547902,222.76020771826,149630.54844438
"ETHr110",214196.612235996,42000.6023208447,4028422.53544316
"ETHr111",189693.514970481,0,276291.094429519
"GMBr101",630.261579221955,0,32330.879660778
"GMBr102",7658.56158903797,0,350017.296710962
"GMBr103",119608.593057157,567.393618463849,832843.189124379
"GMBr104",30349.6693425901,0,61203.1535774099
"GMBr105",77324.2482932647,0,183730.716206735
"GMBr106",126916.785714926,229.366975509505,128373.237109565
"GMBr107",1605.20951301363,0,1893.36155598637
"GMBr108",88538.2474446946,0,191909.874155305
"GHAr101",188997.929936468,0,2539696.83906353
"GHAr102",184223.585946082,0,2427198.85505392
"GHAr103",59695.9115923776,40114.7036110836,4505510.77479654
"GHAr104",234372.180183459,1022.38682935691,2218946.40798718
"GHAr105",226351.084826131,4126.15998918799,2678743.95618468
"GHAr106",393102.296417713,6030.2476629529,5505106.79391933
"GHAr107",221493.989618173,0,2384780.84238183
"GHAr108",240392.202808411,0,2775489.66519159
"GHAr109",223339.468680278,0,552871.249119722
"GHAr110",149732.591464464,0,976201.075535536
"GTMr101",342673.172071451,7530.87828502789,2963952.48964352
"GTMr102",993944.930736735,8924.48829831738,537420.607964947
"GTMr103",430593.096913708,14454.2304196767,799440.358666615
"GTMr104",444720.97185215,2690.1664174831,742445.031730367
"GTMr105",369639.713687985,5786.70864104843,1391061.41667097
"GTMr106",1162190.84281166,3478.93939797818,2710479.08079036
"GTMr107",1124846.14048259,3344.25166971565,1202285.6848477
"GTMr108",351643.180120259,2571.28962189257,373431.644657849
"HTIr101",550383.229411918,11989.6603889609,2636832.04819912
"HTIr102",186974.405512723,2058.56977539046,444255.470811886
"HTIr103",443829.410486781,1023.80799148381,655788.034521736
"HTIr104",211079.69240973,471.366712398258,206153.957077872
"HTIr105",909268.101146013,1472.41216362044,961920.956690367
"HTIr106",474644.862749101,208.33858247058,312921.883568428
"HTIr107",290282.039663085,174.93524835396,476945.820288561
"HTIr108",401412.241096804,1277.58006112027,417485.880742076
"HTIr109",354214.051746642,1012.90027866593,406670.237774692
"INDr101",3222745.83440846,12944667.1265348,36101026.0190567
"INDr102",23716004.1344355,626112.11745642,9285515.51810806
"INDr103",83720667.6368715,1806430.81821244,30765157.3449161
"INDr104",143470.509933454,23282.0690284142,1342082.71203813
"INDr105",12726487.3023054,4760040.06900143,49111485.6986931
"INDr106",4316066.21099981,3171906.16739453,20259423.3216057
"INDr107",1050595.97245669,690511.535325267,5654715.55621804
"INDr108",3329757.24112781,110480.810160102,10418200.8187121
"INDr109",7024848.81861047,14551328.7488317,44780480.1625578
"INDr110",556614.478264533,373631.194969053,36222903.3067664
"INDr111",41812335.5886392,2866964.63476293,34899952.0565979
"INDr112",24720149.5506157,8039226.20266784,88363274.6467165
"INDr113",1912029.24227223,277244.274576334,1016523.59415143
"INDr114",846978.766718223,611121.309809732,2021505.74047205
"INDr115",22104.8702108986,467365.681308745,766588.713480356
"INDr116",1007792.58916307,140140.14576322,1003627.40707371
"INDr117",21844177.0478789,398176.476576589,22973746.3155445
"INDr118",4685286.88931486,4444037.36802673,20895387.3826584
"INDr119",20232361.2639532,4481778.37170955,51017063.1043373
"INDr120",62680.9178604187,33334.1747607683,546453.821578813
"INDr121",5694399.9967395,1182897.2813673,71480026.3318932
"INDr122",47137089.4082979,1903713.98423223,48543821.0374698
"INDr123",130388032.693681,5128775.16728665,84020180.0390323
"INDr124",129003.146471106,479752.732391519,17632795.8011374
"INDr125",233843.573991071,751168.625222977,558180.020785952
"INDr126",2566534.37226508,92353.3381702433,1395908.30656467
"INDr127",2924586.29690609,649345.174584262,7620447.85850964
"INDr128",21833069.5715715,181260.646852611,14718388.5115759
"INDr129",15321971.2564828,1730342.25654642,10879550.2669708
"INDr130",4407537.68733725,12093497.2013078,21466645.1913549
"INDr131",21698.7010901225,110534.623733544,721738.494976333
"INDr132",211287.576450278,5581.68870857105,276366.531241151
"INDr133",64926.4307846733,4583.5978976684,1129725.47231766
"INDr134",1070.78964721006,4744.23374225478,155054.791810535
"INDr135",47.0531066115902,68.5149842893687,48986.284049099
"INDr136",57182.2643288057,15833.3401864856,298843.126884709
"IDNr101",165199.353239485,331089.873891931,4126737.78986858
"IDNr102",332930.534895352,678191.586170986,12723292.6989337
"IDNr103",33710.2992211619,430392.340827154,4702562.70995168
"IDNr104",65547.6851739339,1612812.77223429,5000576.57359177
"IDNr105",3154.35098266091,674562.027434187,2822226.06058315
"IDNr106",347654.142179305,1086456.40550588,6456484.97931482
"IDNr107",49740.6383920507,117177.291523208,1657726.90508474
"IDNr108",436069.658479997,75593.3400492057,7598200.7104708
"IDNr109",727.189095012428,8533.59452792571,1376662.45737706
"IDNr110",49493.5652534348,252933.058900938,9696573.45784563
"IDNr111",588308.576131262,3280574.56379333,44079439.8300754
"IDNr112",3866043.4452705,128236.727793778,29261530.4369357
"IDNr113",81636.8865244289,0,3594757.14547557
"IDNr114",2552895.06447819,9824.84893232743,36189644.3565895
"IDNr115",403211.813165352,432765.893756781,11385608.1030779
"IDNr116",41790.90245361,15438.2598777392,4196886.28866865
"IDNr117",68565.2917568217,559958.168544441,4169111.06269874
"IDNr118",1055935.43816908,643891.743919056,3329016.60391186
"IDNr120",19936.5728167577,2442010.59341189,2286017.29077135
"IDNr121",21714.3943739817,1545814.96638582,887834.159240194
"IDNr122",37835.5958278603,2763859.20671514,1174706.925457
"IDNr123",54394.7776028792,1960291.51389508,2128748.61150204
"IDNr124",42316.8920669134,246327.487072968,2092313.14986012
"IDNr125",63609.5628113827,371115.943165995,2292311.04102262
"IDNr126",96601.5788676136,4279791.14165321,5442015.04047918
"IDNr127",56485.3418539748,534640.727447653,1814882.40769837
"IDNr128",23356.1199300491,23238.0185662558,1094250.23950369
"IDNr129",144933.596967441,145406.89460022,2253654.54343234
"IDNr130",387810.635219001,2164376.5865289,4360231.9982521
"JORr101",543.672640142182,0,3347634.66935986
"JORr102",5100.87164595389,0,1046792.22635405
"JORr103",619.312897816801,0,1101166.29210218
"JORr104",1185.98440203566,0,244083.279097964
"JORr105",0,0,1879567.287
"JORr106",2981.08412341409,0,500012.657676586
"JORr107",97.9019623872423,0,173040.397537613
"JORr108",241.313541700107,0,293558.8740583
"JORr109",0,0,381093.3749
"JORr110",309.205910957257,0,139895.233989043
"JORr111",230.964727092903,0,172723.978972907
"JORr112",312.307624344274,0,195609.705975656
"KENr101",217469.664789293,8436.47917286141,3952011.68503785
"KENr102",1946061.44442521,6836.47055110675,2895116.61102369
"KENr103",2159576.98696601,476.814484506886,1861932.29354948
"KENr104",3518545.18172336,20143.2177239715,2968420.30755266
"KENr105",3926197.59779445,1394.95499742986,2319727.65320812
"KENr106",7883357.58645587,22708.353733012,4551643.81981112
"KENr107",3879644.00591729,1152.25027959808,1124948.88580312
"KENr108",2763989.8197862,0,941780.696213801
"LSOr101",51776.5697191852,239.846883414156,71249.2255974006
"LSOr102",72264.9325074965,898.422238905536,249897.418653598
"LSOr103",67962.4694823707,1004.38002345029,237357.056094179
"LSOr104",77407.3483770211,1467.03018611773,408757.165136861
"LSOr105",72284.2316691934,366.500831724853,136646.302299082
"LSOr106",76967.8458818643,0,105863.436418136
"LSOr107",58257.1317734036,0,79385.7609265964
"LSOr108",49627.7486640122,46.1286319139907,30291.2999640738
"LSOr109",93696.7755759533,264.551700403708,28793.837923643
"LSOr110",100919.636559889,30.7189062242958,42574.1834338865
"LBRr101",99412.5001635101,0,73864.15633649
"LBRr102",291776.648153777,0,102872.041446223
"LBRr103",81767.6508066804,0,20812.4548933196
"LBRr104",152780.930343115,0,109997.894556885
"LBRr105",114162.968121838,835.848024918564,52508.7633532433
"LBRr106",117428.569771969,111.1926646245,48900.1672634063
"LBRr107",51203.5486012256,129.429309857152,10934.5096789172
"LBRr108",269232.772487065,0,96566.599812935
"LBRr109",181522.503248551,0,231825.341951449
"LBRr110",92203.5932627783,0,78111.4829372217
"LBRr111",168677.559066877,12706.973503235,1188971.27742989
"LBRr112",312136.967261721,0,280671.347538279
"LBRr113",90209.2364153174,99.3554189587623,7140.61352572385
"LBRr114",80254.6213276346,0,24725.5059723653
"LBRr115",100849.583815408,0,18887.6474845924
"MWIr101",437078.368786086,0,769560.143213914
"MWIr102",633228.225399511,910.117252245902,168980.308948243
"MWIr103",581514.107903576,0,71379.2754964242
"MWIr104",840118.840823357,0,187768.459176643
"MWIr105",754640.611678753,1875.79976406859,381878.768557179
"MWIr106",385660.510043539,421.278337363642,65864.7307190973
"MWIr107",580362.26441136,0,179549.18358864
"MWIr108",595231.085002205,812.79609554886,218415.991402247
"MWIr109",1685703.29771114,0,910035.787288863
"MWIr110",508797.874472445,491.579048946684,136703.103578608
"MWIr111",709330.496349452,567.612869472727,381032.488781076
"MWIr112",2906083.69134818,0,535843.336651817
"MWIr113",1859296.67313212,819.455455392995,413139.098412482
"MDVr101",1028.06070904078,439.850553011097,178902.088737948
"MDVr102",0,0,60712
"MDVr103",1585.80601963609,145.238560082459,55659.9554202814
"MDVr104",1747.61325793964,244.916030301031,31833.4707117593
"MDVr105",104.705462145711,35.7934740761423,54343.5010637781
"MDVr106",758.826391672368,0,67384.1736083276
"MLIr101",1825340.3101751,33203.2157736438,591990.482051255
"MLIr102",2179989.2066612,39505.9085340863,980255.846804714
"MLIr103",2555444.35887825,81595.9119520694,701163.068169684
"MLIr104",2322871.66007636,28880.8372194521,475994.170704186
"MLIr105",2131820.15007276,77850.5708153018,248031.52011194
"MLIr108",622232.918698223,6786.12623284854,1548410.31406893
"MMRr101",86655.2469588196,1255840.39328317,371856.01275801
"MMRr102",1342.38761208453,145337.088859752,145834.698428164
"MMRr103",3175.51068890961,903338.185124437,610799.887186654
"MMRr104",3416.11383354334,371140.540677967,176629.49278849
"MMRr105",2266326.01545559,1268264.16065899,2075904.92788542
"MMRr106",7984.58280335189,963091.023636414,379163.430560234
"MMRr107",152726.235891963,3900410.83915343,916968.058954605
"MMRr108",517608.243210607,2865587.23579262,584029.27599677
"MMRr109",1617836.39455726,2843726.7982819,2753036.06716084
"MMRr110",5341.98050489427,1086101.28715568,955693.762339426
"MMRr111",239575.863452455,1595842.49976752,114119.49578003
"MMRr112",0,3492173.7720869,4080262.6019131
"MMRr113",485817.299218704,2698807.97291792,2862460.19386338
"MMRr114",40607.3573177796,4749510.74747856,1477294.84220366
"NAMr101",66856.6338776385,248.212224129452,30818.875678232
"NAMr102",22121.8659455332,2325.51816491687,150616.46638955
"NAMr103",17015.91590904,77.481012288222,68699.7507986718
"NAMr104",18148.9414669059,1121.5866832931,67061.7415398009
"NAMr105",69785.0212122416,1600.5815838097,317275.298203949
"NAMr106",43204.3968741224,839.907327283301,51498.7325485943
"NAMr107",198825.961783208,726.381323776288,56599.0940930155
"NAMr108",188679.883427073,666.545708491162,46023.4516644354
"NAMr109",23411.6366715703,0,50315.5045584297
"NAMr110",126397.963170848,0,126853.850429152
"NAMr111",68588.6171356322,156.246109924041,118539.438454444
"NAMr112",122831.13240397,0,71951.4581960303
"NAMr113",29480.9770835243,114.072387992329,120881.802728483
"NPLr101",4161254.94253705,98923.39075081,1947694.69171214
"NPLr102",5575947.02901529,26771.8501822768,4786203.16080243
"NPLr103",2505707.12935668,15660.3642303469,2259974.70441297
"NPLr104",2811994.3973518,8077.39562914228,530020.377019057
"NPLr105",2319654.81769815,3784.62561760165,587654.539684253
"NGAr101",1135158.92958067,0,4311631.39741933
"NGAr102",403768.049762737,0,5316798.78523726
"NGAr103",4135305.54351585,51900.8807003958,2029849.78478375
"NGAr104",978798.561324121,2937.8246613214,3136981.57301456
"NGAr105",2834284.50088794,0,2687311.19211206
"NGAr106",2201300.56645021,22178.816200434,3263581.75034935
"NGAr107",1294034.81957944,0,2371482.17942056
"NGAr108",1528427.65523201,0,2569436.83576799
"NGAr109",1057874.58818446,0,4101548.52081554
"NGAr110",2235385.98866149,0,5453714.48433851
"NGAr111",7283722.40390502,6572.07910349259,4987564.10699148
"NGAr112",2097781.52808861,5263.8956677347,5441078.69024366
"NGAr113",239890.849440861,0,2781292.50355914
"NGAr114",113000.195752742,36764.8243241224,10673640.4199231
"NGAr115",2617093.36085822,3117.45742510884,2632929.06671667
"NGAr116",669896.833390913,26617.8017283607,4247658.96888073
"NGAr117",636946.504346998,612242.215292725,3222928.81436028
"NGAr118",987974.218741644,0,6248900.57625836
"NGAr119",1589605.58408262,5594.99248474296,2505528.85843264
"NGAr120",1033368.72952097,23074.4039435178,6005515.72153552
"NGAr121",3834771.28662283,0,1005741.62037717
"NGAr122",535524.989382135,0,3275828.50361786
"NGAr123",1328284.35086854,87463.9541570623,4093134.9189744
"NGAr124",928808.378927654,4271.69657514514,3331627.6284972
"NGAr125",4756336.31096188,9766.98946774972,844430.076570371
"NGAr126",3177183.98593644,40178.3452688256,1064389.26079473
"NGAr127",785838.648074547,0,3660248.59892545
"NGAr128",428525.179775933,7508.2288828277,3971796.91734124
"NGAr129",1668107.49345742,0,1275503.20654258
"NGAr130",2225442.79051846,0,933039.259481541
"NGAr131",195347.33742282,66942.0162727664,1935043.17930441
"NGAr132",1548713.14749873,0,1336742.95150127
"NGAr133",90936.4434195881,0,3073065.00358041
"NGAr134",2071194.322915,1381.37320286035,1065639.34088214
"NGAr135",750865.684574528,0,1673910.89942547
"NGAr136",2811943.03197892,0,1489691.81002108
"NGAr137",423818.650396847,1515.60564759555,1800702.38295556
"PAKr101",33621469.2511933,21554.5912616575,81629388.0575451
"PAKr102",20414723.4818731,9496.50723456034,26515891.5208923
"PAKr103",15574565.0834334,0,13693970.4865666
"PAKr104",3283173.32242877,18013.1843241042,4692081.76324713
"PAKr105",80503.4907995042,0,2238472.0472005
"PAKr106",27833.9853458688,3673.52090859182,997926.083745539
"PAKr107",839073.059144708,85689.6506479482,2725273.64920734
"PAKr108",3878853.77033545,0,464519.884664552
"PNGr101",4155.97293249046,139933.717645088,57961.5917224218
"PNGr102",2670.82362114449,89927.9866717278,37248.8442071278
"PNGr103",5227.83941542845,176024.006059646,72910.4589249256
"PNGr104",7610.49014248588,256249.06514999,106140.278007524
"PNGr105",5456.13902420675,183710.969741126,76094.4567346676
"PNGr106",4281.13034394993,144147.831201853,59707.1090541966
"PNGr107",221753.266689054,342219.561880483,78792.3122304623
"PNGr108",200303.664519844,309117.576207592,71170.9419725645
"PNGr109",150045.217432615,231556.492216427,53313.3504509576
"PNGr110",179406.023848635,276867.402211893,63745.6920394723
"PNGr111",244640.476619076,377540.12816509,86924.4864158334
"PNGr112",30175.5064437939,583581.157911892,119221.181644314
"PNGr113",22694.3520373942,438898.888564186,89663.6969984194
"PNGr114",20418.8552005508,394891.770362429,80673.3782370199
"PNGr115",10349.2677459741,200150.332720526,40889.1871334998
"PNGr116",5765.35540502188,28592.0930293248,7174.20892565336
"PNGr117",21544.5940539152,106845.978121663,26809.3479244217
"PNGr118",41358.5473047418,205109.199523914,51465.1462713442
"PNGr119",36288.5443167567,179965.563631987,45156.2098512565
"PNGr120",35269.5789592496,174912.214749084,43888.2445916662
"PNGr121",67418.9758871371,334350.529167336,83893.8425455269
"PNGr122",64682.153895438,320777.82401837,80488.2358861925
"PHLr101",75938.6534238914,777708.862198003,11318308.7743781
"PHLr102",89331.8124499147,342428.125600576,1421046.48594951
"PHLr103",382668.119322911,272071.801205672,4526832.48447142
"PHLr104",504402.736007022,208974.524570043,2941600.48642294
"PHLr105",864989.26427407,290664.116472124,10260399.0292538
"PHLr106",549001.196882681,1213225.96981131,12435599.803306
"PHLr107",418401.097061543,563704.404624419,1880640.99231404
"PHLr108",774392.369342459,470251.931418236,4522353.9642393
"PHLr109",999678.787445402,1670277.48954412,4754775.35701048
"PHLr110",143379.320226677,1544285.64928928,5475109.20348404
"PHLr111",386708.964397768,797905.355400637,2931563.6992016
"PHLr112",220662.944910728,1574021.01639757,1697207.7756917
"PHLr113",280508.829286895,1598220.58142793,2998899.72528517
"PHLr114",432047.061510121,1468797.28612774,3151537.57636214
"PHLr115",1139583.78248421,876996.605871533,2371275.65264426
"PHLr116",182410.235626224,743734.277752095,1683331.99562168
"PHLr117",174963.390569621,1523670.4033467,987284.669083678
"RWAr101",380444.061704212,0,924975.415295788
"RWAr102",2228471.26567619,0,597946.564323812
"RWAr103",2217777.35472349,0,430972.311276514
"RWAr104",1515118.40963147,0,299654.212368535
"RWAr105",2412863.1018258,0,614218.704174205
"SENr101",157965.60619285,0,3065518.81580715
"SENr102",184872.181896991,3389.39078078152,394685.945522228
"SENr103",219295.87675526,0,1382841.38124474
"SENr104",413323.075062626,0,1137236.67793737
"SENr105",433737.541653152,0,467762.396346848
"SENr106",568740.127001348,0,1063349.37499865
"SENr107",242425.382136734,0,1628698.39786327
"SENr108",197635.558061997,2450.79701789027,719279.716020113
"SENr109",203119.907170254,0,552057.411629746
"SENr110",556193.029141531,10235.0133745104,630326.010483959
"SLEr101",375780.814812432,0,215307.093387568
"SLEr102",305951.679583783,399.95473606346,89786.8512801532
"SLEr103",291983.909517748,0,98000.7989822524
"SLEr104",433305.789742114,0,219505.706157886
"SLEr105",337807.216922154,0,163322.002777846
"SLEr106",419593.094769044,0,91221.5644309564
"SLEr107",427849.768292449,459.613591147688,277574.024716403
"SLEr108",298120.111445828,899.662038888916,127796.231715283
"SLEr109",402608.893861665,82.8150877772365,320387.852450558
"SLEr110",133728.581365654,257.332719999637,63213.1982143464
"SLEr111",285089.814534299,3386.81145588179,72359.7865098193
"SLEr112",249015.270202854,0,105261.812297146
"SLEr113",111185.887551487,194.858760910007,449273.857087603
"SLEr114",51563.439860924,6880.35163105886,806793.550808017
"ZAFr101",76046.8007222766,334685.198950515,6068391.09232721
"ZAFr102",1402240.01501941,114244.679631422,5306374.41234916
"ZAFr103",30596.9231336969,7092.68949912233,1224217.40336718
"ZAFr104",98704.3616806834,17754.7984091969,2722338.22891012
"ZAFr105",563779.127132658,98244.2952229558,10072156.8876444
"ZAFr106",98785.3694537703,11866.6671057099,3739972.03044052
"ZAFr107",81616.4556843424,52808.9312171684,13465229.0530985
"ZAFr108",126922.594544558,14156.1270591006,4312586.56239634
"ZAFr109",40392.4568536737,6947.57774671633,5744303.91139961
"TJKr101",9227.46190663372,386812.237450845,322607.300642522
"TJKr102",830471.886308545,642784.355950445,1603706.95474101
"TJKr103",587573.298712124,1126453.19863572,753921.557652153
"TJKr104",726910.445027947,169432.321297062,1873324.55467499
"TJKr105",14690.8080348833,26710.9494906712,195163.268674446
