"GDLcode","X1","X2","X3"
"TZAr201",1046140.77845807,79732.6292074396,1265047.13933449
"TZAr202",1612365.03428331,6961.39717494328,2011177.97754174
"TZAr203",192569.366262029,37516.1774819012,1628294.43525607
"TZAr204",622327.6131409,58801.975327526,1676484.41053157
"TZAr205",778025.511132192,1259.73050756497,1784591.66836024
"TZAr206",393319.368445024,7854.6599321748,862866.717622801
"TZAr207",0,0,5471382.926
"TZAr208",398538.240726401,24973.7249907255,530874.860982874
"TZAr209",661807.282033065,4646.36658763608,759867.536379299
"TZAr210",510239.978107955,0,1067660.74089205
"TZAr211",531268.806372341,5397.08135118742,1291397.62327647
"TZAr212",1080770.43488666,0,2082698.99411334
"TZAr213",915688.836115234,13518.7578982163,657142.45598655
"TZAr214",1945515.60996877,11037.2641462639,744749.173884968
"TZAr215",851272.692610225,34842.3627040265,957764.249685748
"TZAr216",1187334.44165956,1127.3886611046,1254985.11867934
"TZAr217",2184259.18028321,5781.60079366524,1437839.08792313
"TZAr218",1305942.0454771,0,1465847.5715229
"TZAr219",1816513.91030864,89280.9799626529,3371494.64572871
"TZAr220",705730.181003485,23953.5506097552,1240837.86138676
"TZAr221",10074.8480126195,19150.454624585,184667.900262795
"TZAr222",3717.6529401481,13914.6275135342,107956.846646318
"TZAr223",0,3240.46269114046,709312.23020886
"TZAr224",45652.5217457518,16758.8302734252,168533.393480823
"TZAr225",39457.948510891,4114.739122083,171756.006767026
"TLSr101",14591.809838887,23354.0991300149,16836.6803810981
"TLSr102",35328.6770193038,8795.05059568357,17088.4424250127
"TLSr103",47319.307145763,21527.3249900246,49300.1847642124
"TLSr104",34406.9547169044,18955.2982434934,44519.8936296022
"TLSr105",30089.9525124707,9923.35922256667,24641.2862049627
"TLSr106",37309.9338722644,62180.7354002773,188701.034127458
"TLSr107",52845.3369484669,25310.3377844027,51333.0971671303
"TLSr108",35194.8543129041,6319.80558781865,27347.1148492773
"TLSr109",18188.4725672133,13521.7730554547,30095.820237332
"TLSr110",26274.9992089063,2409.33538229416,22002.3578787995
"TLSr111",13742.6697579872,8629.77694351419,25317.6241084986
"TLSr112",24559.3157755272,15274.0189839173,25746.8248305555
"TLSr113",43126.3185543421,7797.99098887949,24889.8661867784
"TGOr101",45349.3615378658,6547.31281414576,1694738.90464799
"TGOr102",231907.312771369,323892.865584934,790341.148643697
"TGOr103",147683.46860981,584535.666706406,912897.167683784
"TGOr104",630597.48082067,3563.14456720871,130889.596512121
"TGOr105",431560.307537192,108860.283012407,362290.972750401
"TGOr106",769434.767351955,30035.7111200597,261362.024527986
"UGAr101",104151.376739409,1029537.21585934,3563191.46940125
"UGAr102",125998.388264871,1245459.86829598,2568189.52843915
"UGAr103",12414.018381114,66236.2069398648,1531230.99567902
"UGAr104",46154.8238648736,1790438.98609634,2346775.94103879
"UGAr105",376966.634230994,3812287.43487113,1374036.95289787
"UGAr106",963921.90574033,3190866.49457073,754309.909688934
"UGAr107",340654.358194314,2033410.89762868,488154.18517701
"UGAr108",592670.369708704,2870540.47146547,1523073.85182583
"UGAr109",890842.05782903,2108563.11011755,1612470.12005342
"ZMBr101",520566.181509353,26764.2342826607,1472892.56820799
"ZMBr102",283195.856644731,89188.5847671111,1974663.06658816
"ZMBr103",985543.672923285,54837.3845098614,897476.181566854
"ZMBr104",189136.02316092,10152.3989493959,1071574.21288968
"ZMBr105",106483.746382626,25248.751752761,2319395.21686461
"ZMBr106",796250.06126085,77850.2767369589,1431231.26100219
"ZMBr107",121720.425713756,34977.3396910974,716683.334795146
"ZMBr108",349299.580207023,156499.596234124,1474366.09755885
"ZMBr109",583757.279537055,355258.529040732,112862.404422213
"ZWEr101",161282.714044375,55605.0704658316,1692230.13348979
"ZWEr102",119224.91573299,25771.4237508297,1131548.63951618
"ZWEr103",31350.4781666655,24409.7464938422,1448836.64833949
"ZWEr104",186592.064156031,76992.4548943992,1427459.26394957
"ZWEr105",420095.270396603,88070.0345624152,304756.843540982
"ZWEr106",136277.527195384,24375.4162249583,575025.183479658
"ZWEr107",399792.114566748,43240.3362884091,1311324.43314484
"ZWEr108",248540.17325697,113038.478488713,1268018.99325432
"ZWEr109",71731.8209704019,32045.7742942764,2086676.80973532
"ZWEr110",0,0,648412.735
