"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"BRAr107",73307.9784463582,137059.109891831,767514.120760936,129394.253272008,53335.2883141191,209716.896026162,95622.3793583398,59684.7466826028
"CANr101",50420.5174060742,139264.406518124,205870.63217668,32087.262220673,13240.2415426657,9414.52727430953,2462.78396973164,38858.669891742
"CANr102",27184.2954599332,67161.4308248426,109954.110269111,11868.1400489296,6385.28143643056,6756.11992632858,6575.6357085906,15119.4137143837
"CANr103",119368.168200354,248356.894700269,338989.911247042,68338.3137929811,16273.774457777,36010.864569476,11545.1402081531,83433.3450720851
"CANr104",91194.2530995247,209430.604019156,301856.573370376,58751.7239135851,20590.4750480283,17554.6323512169,15339.1702766344,50423.0917644852
"CANr105",1165843.04596834,1927979.73478679,3327220.28733557,500136.193089914,54273.1663600927,239826.351338428,151967.142208382,582508.665842396
"CANr106",1382731.4793773,2634015.19368782,5855270.05080378,953873.224804235,241347.361616068,975021.86456164,312360.22956974,1268633.99457115
"CANr107",148893.073555212,275431.861263441,573484.450766742,66644.9813572927,17860.7660065282,69450.0429180268,33504.1502676267,108845.459096224
"CANr108",132132.094627199,269701.148731834,481111.756111675,63703.371788144,22534.7539470337,44252.6315407127,18582.126013638,96565.2336281162
"CANr109",394390.023178346,814145.787200485,1695672.5606152,167388.962631065,27423.6624430509,403164.709414635,65703.9158851579,523538.697608775
"CANr110",562376.715366245,1015943.64484424,1747639.57499213,272475.100668219,90357.7490660287,369014.437016591,88096.845576545,503440.016470008
"CHLr111",5343.53263611599,10102.1796074338,50449.6140612616,15412.382361916,2614.78297203905,12911.5660819149,10076.3758281044,3993.13485121424
"CHLr102",20525.1257712397,35669.623942602,227098.826664845,63350.0758729283,15768.3683133368,120815.784338786,74802.8376216355,21758.7330746263
"CHLr109",46079.3116663649,89915.4598571711,419246.819281145,130675.672846497,34202.2713666861,182775.478932984,118781.26051603,45580.9515331212
"CHLr103",10288.0138308213,18198.6930060965,103978.958496528,33999.396841829,7121.67670922947,68750.6180230313,39108.2910820491,8830.8378104149
"CHLr108",93551.7662631244,167222.781877325,845707.845461013,265880.981648104,53152.0873993525,369722.601426553,209614.992919148,88021.9070053808
"CHLr104",28022.1488464124,54544.2452597038,282462.494216024,89048.4755207448,20040.0149986629,158312.993380201,101120.470068206,30624.0543100448
"CHLr110",51983.9979580931,109589.789483437,486189.361966109,133164.769079346,38121.0772421874,217265.901671207,118562.961726298,49250.3128733224
"CHLr112",8882.87987714485,19613.7495735829,67121.7047980448,17657.1773016307,4298.40343843504,20549.2291657223,12271.9052745605,6918.99917087904
"CHLr107",48176.5453597982,88814.7199588708,423657.853739763,130779.801656132,32207.1020377348,187485.596532665,96561.5902331181,37446.917481918
"CHLr106",42042.8602118577,72849.8154539406,369299.182851719,113270.832291346,23849.5699205832,174502.479940364,96930.3568501143,29397.9283800743
"CHLr113",285506.647843899,525874.208559768,2648227.54547267,847802.237339251,182979.787894542,1476464.26050642,909147.822474191,321988.71590926
