"GDLcode","X1","X2","X3","X4","X5"
"CMRr107",1041556.60175691,379114.82587465,400184.238162104,77264.2386070723,90475.9285992619
"CMRr108",971745.295377577,259802.772898854,538344.578306987,46469.8212778642,70809.058138718
"CMRr109",333587.338602929,107367.693110661,300752.461047341,19138.0862850084,31539.0497540609
"CMRr110",457991.460904145,252186.84530087,502035.507424814,168317.830501608,196198.429868563
"TCDr101",798038.395849958,56267.707036165,232151.918426071,59164.7179405714,78335.4897472349
"TCDr102",1649519.29319057,9633.47010245251,25877.0549192815,4139.48030695535,1378.21048074522
"TCDr103",1585338.61801589,22711.9410074722,48090.9707556255,8915.19910872823,2632.97111228486
"TCDr104",2305155.56333737,14098.6876661845,36627.4652867148,6183.05940443432,6414.78130529767
"TCDr105",1340208.10163959,13832.7950490076,44752.6852079174,9175.75500392984,10969.3370995602
"TCDr106",1306157.2783603,84437.5796812275,213951.405663686,19339.7857446846,8985.03255010452
"TCDr107",2163807.24528486,107324.558341388,299946.907199836,31308.0791878495,15785.3559860642
"TCDr108",1248941.45534736,57077.8712545879,163702.209918268,18774.8103326839,9168.9261470989
"CODr101",3192254.71722075,361224.887111314,2196794.76489897,1330291.777497,989585.90227197
"CODr102",2197450.60669316,177741.514108783,770520.752515071,162701.380579965,45067.7601030268
"CODr103",4337826.8240914,260429.410770499,1386014.65364508,492900.523561047,97426.3599319789
"CODr104",5612089.13368388,300893.732715108,1438212.48852731,350504.42618226,77978.1138914377
"CODr105",6892414.71324964,452712.555411525,1656291.78850735,275623.663015048,147234.111816435
"CODr106",4568728.51271419,319508.530171911,1132296.22859197,205879.895217906,225518.993304021
"CODr107",3311337.49091382,145107.173261612,803355.123550837,178972.328329481,68075.7719442493
"CODr108",1437214.51064137,122060.062487785,466257.243042217,85058.1643268572,30972.5055017676
"CODr109",10450107.23444,665382.458492962,2891610.55256027,666655.157025783,403165.927480932
"CODr110",4532372.65582333,317031.749780606,1535930.84296593,388940.523023131,121301.458407007
"CODr111",5784480.13600847,431916.739310591,1650690.06314456,333769.880038034,166990.720498344
"DOMr101",2053677.84666451,259791.24675526,575935.381007464,416455.593078632,699784.144494137
"DOMr102",674640.919337914,80930.4402347322,164548.057180583,112292.271618589,114534.300628182
"DOMr103",833529.610765131,133152.430397784,221459.686373835,158562.841527155,235415.198936095
"DOMr104",379760.700328646,56359.260365795,85583.8953336998,62961.9554790528,81602.2841928065
"DOMr105",270414.198138261,25785.0114972636,41640.5664499317,29503.9126660194,37851.4041485242
"DOMr106",605169.49651412,92930.6891317171,134733.694157205,120639.329376577,100447.19082038
"DOMr107",204557.66750683,18610.8809064274,30065.6043059945,16966.511423391,25179.2244573574
"DOMr108",272265.325368599,30866.728519266,54962.5620504855,32582.0601977915,39715.2503638577
"DOMr109",426588.334584294,61192.6822429777,96567.7329906997,74625.7141478571,85682.4437341712
"EGYr101",3775182.25951958,460799.385991867,1585561.32151211,1969715.93311171,1743456.88986472
"EGYr102",1912467.81694676,346757.403279899,920314.802461033,1003186.38000629,1074639.60630602
"EGYr103",251650.029615439,31436.2051017374,104413.109802199,204816.499565912,136972.036514713
"EGYr104",235366.070131969,23109.0888691182,88507.8103687228,155524.168089166,81921.7200410241
"EGYr105",724099.731213414,46816.4476279136,261114.440104432,322946.598833351,154703.779220889
"EGYr106",3200667.7902938,147919.199990037,1077201.19498474,1578391.03618035,655589.852551076
"EGYr107",3576886.55719314,219490.98040005,1172745.01778122,1378178.36127327,842084.906352322
"EGYr108",2723851.0944881,155277.129090702,1004481.12377227,1110607.93795154,640329.811697389
"EGYr109",1801415.13310027,118062.160526107,537587.108911684,740368.382268412,336317.260193528
"EGYr110",2473415.30302457,234694.059209254,795119.808526509,1129580.30797812,668272.405261545
"EGYr111",2072583.94628704,143389.558239161,743963.215098694,909352.82620028,519629.265174831
"EGYr112",3525883.58286594,150263.999176493,1040870.76801844,1221431.76524226,440773.877696861
"EGYr113",580455.547050024,37844.9665857768,231694.132698426,271449.136435156,160466.895230618
"EGYr114",4582932.05562308,431027.407046813,1680663.40786254,1633208.13137906,1143195.90208851
"EGYr115",1734860.84407284,87887.0621211911,466781.183347856,611462.302282058,241989.72617606
"EGYr116",2101249.10259201,56494.9313304548,530898.204458625,614712.179162944,193728.090455963
"EGYr117",3217085.60143661,109843.882990422,943851.146047054,1047827.46764877,358553.690877142
"EGYr118",2668101.64393674,110012.606448082,798555.203601727,765446.151483378,334282.570530068
"EGYr119",2783932.72918398,175392.968569999,916559.247511146,817802.198625306,378881.565109569
"EGYr120",2475749.05864787,123502.22236075,881125.095423115,1063858.5899702,379876.601598066
"EGYr121",610088.415282719,47876.8843021257,233212.033939551,335703.872361052,109331.027114552
"EGYr122",821242.200375672,79591.4294690958,270773.306127098,331141.54479563,191365.195232505
"ETHr101",5273691.46322897,112057.81385976,475525.933507481,24518.2174834687,196597.406920319
"ETHr102",1711580.67960484,36387.649832621,55854.2929586408,7002.1117334843,33276.8168704166
"ETHr103",20267594.1521696,244334.266007351,1290023.13531657,69951.4128545132,694716.933651992
"ETHr104",34708312.0988217,833283.234312189,1634589.24536254,217452.943888663,807647.147614895
"ETHr105",5701443.27524669,87295.6422373824,155344.512829455,18271.5009318287,107180.55375465
"ETHr106",988152.82660332,11028.7327070361,59694.9488299049,2774.76186676601,41858.031992973
"ETHr107",19061693.9937671,307387.305799348,1017003.93291042,59813.6815586337,456587.605964479
"ETHr108",392809.54443414,11654.3012637616,48137.2763784289,5132.06015354866,44666.5872701213
"ETHr109",197492.571646043,8847.52886316044,21279.1636437805,6253.82268598565,21380.8843610308
"ETHr110",2269500.32527621,195618.474410449,708093.336203783,285121.333437091,826286.280672463
"ETHr111",359847.366747652,18448.0010029922,45749.2694052938,12109.6640646612,29830.3081794008
"GMBr101",18924.9488883292,1321.86484143126,7401.93350796334,3483.41783642937,1828.97616584685
"GMBr102",222909.313167903,11012.9245483072,67738.0930340006,33647.1765006355,22368.3510491538
"GMBr103",646710.631742864,33213.2637629661,168574.896478063,66140.8176713937,38379.5661447138
"GMBr104",73370.0670564679,2580.76589055721,11013.3791033306,2946.98838262354,1641.6224870208
"GMBr105",220283.744412951,6435.87698808698,25003.3334379061,7048.26574728948,2283.74391376635
"GMBr106",231973.647192235,4838.05381196403,15214.9657888076,2823.52955425738,669.193452735873
"GMBr107",2959.84955279665,85.0890843398757,332.267097093057,72.3060070992974,49.0593276711203
"GMBr108",258984.931850379,5401.06370119717,12799.0809082247,2177.19044845824,1085.85469174062
"GHAr101",1425275.18110189,111476.240121642,898780.387969845,191200.571427243,101962.38837938
"GHAr102",1447010.39129917,131372.838817629,762346.61923433,154194.795399863,116497.796249005
"GHAr103",1994639.05782468,139534.273967548,1533414.93404466,486743.384776933,450989.739386177
"GHAr104",1469712.96468306,101612.83847537,692080.057567523,105087.003174983,85848.111099061
"GHAr105",1557477.56295708,148228.305635933,938282.114383731,149558.215028046,115675.002995209
"GHAr106",2919050.74417931,230351.928804874,2084622.25110826,383731.356763638,286483.057143917
"GHAr107",1648003.80865234,105928.800903908,660332.634729764,115217.656954673,76791.9307593132
"GHAr108",2484506.79265665,49720.9501399362,335200.205136602,76483.6014825117,69970.3185843002
"GHAr109",618975.192414335,19053.2144952581,93966.9829324235,19996.7026085194,24218.6253494637
"GHAr110",873317.293518952,48999.6789702751,143207.120757254,35070.6407117781,25338.9330417412
"GTMr101",1467393.80920715,448214.305451149,823240.269325039,279652.245766824,295655.910249842
"GTMr102",1131506.90380093,164339.810426611,174995.056678699,37352.9491877596,32095.3069059979
"GTMr103",793276.536048068,160696.44418057,183075.578139698,68493.8519656929,38945.2756659711
"GTMr104",771994.562242652,163195.937000961,168749.433413393,57346.6543166089,28569.583026385
"GTMr105",1038795.15853526,259201.691740789,307168.251051335,100464.258005417,60858.4796671975
"GTMr106",2547809.22315731,486417.470418529,526831.586271294,196548.116903046,118542.466249819
"GTMr107",1772870.6887065,249103.875197989,183204.788187715,81334.3650697406,43962.3598380522
"GTMr108",493850.503705797,78915.4959445044,101493.22144721,36286.1221683886,17100.7711341003
"HTIr101",1696477.10187531,175883.00300151,946294.943609884,130610.559306781,249939.330206515
"HTIr102",442287.545790268,29673.7137018629,136043.277061868,10130.4315329355,15153.4780130654
"HTIr103",706283.578972491,62910.5488565493,273137.654768543,19322.1125564577,38987.3578459585
"HTIr104",278641.144726089,24064.361854429,96020.1806560872,8550.24770758663,10429.0812558084
"HTIr105",1298842.38859815,103295.487584037,404247.906591275,28652.0524879881,37623.6347385474
"HTIr106",586841.980471094,30033.2887897453,145921.343284257,10066.0748787657,14912.3974761383
"HTIr107",513152.181122317,45219.2094408255,176433.308138406,11120.0503426818,21478.0461557694
"HTIr108",566444.39495537,48206.0226767301,175854.072193848,12564.9138005851,17106.2982734667
"HTIr109",488287.778991271,41475.5237866547,205614.252577467,11324.3762503647,15195.2581942428
"INDr101",25264503.547978,4162163.23874195,15240176.687903,2517163.99150843,5084431.51386861
"INDr102",16709968.7379475,1627898.2280317,11614168.5246403,1870534.93957383,1805061.3398067
"INDr103",71716682.0405435,6630477.0109438,27920126.7295153,4982677.70254777,5042292.31644963
"INDr104",507995.179458585,67666.7587722202,594586.66729502,139964.20059668,198622.484877494
"INDr105",28351716.1877144,3852664.84090662,24358168.7270658,3635450.2834774,6400013.03083579
"INDr106",11244132.9418442,1959250.33875784,8840231.25537598,2626737.29325651,3077043.8707655
"INDr107",2468995.5287151,597497.122149232,2676913.39143999,824311.508560823,828105.51313485
"INDr108",6165973.71862522,633235.343009011,4885115.34032273,861596.574361365,1312517.89368168
"INDr109",28802625.9355645,3391457.59585042,22643131.8275591,4758938.33369726,6760504.03732872
"INDr110",8715759.4182034,1912712.6708787,16423823.4700186,3883581.78435555,6217271.6365437
"INDr111",39587180.243535,7109617.98877484,24238698.0599803,3387744.74932745,5256011.23838238
"INDr112",47947232.7490512,5264069.85181784,45654315.6622076,8385675.97622312,13871356.1607002
"INDr113",1251358.29577498,155307.101330151,1165333.44554336,212229.635352852,421568.632998659
"INDr114",1885166.30033945,185061.634236587,1004661.06263122,187548.464593905,217168.355198841
"INDr115",491132.977991559,69006.6689250562,515593.345002079,83258.7018407204,97067.5712405848
"INDr116",970898.826076514,121721.789697959,802206.151943931,95681.4046801529,161051.969601443
"INDr117",22142066.9970841,3056449.78812575,15632353.9965258,1721503.96493505,2663725.0933293
"INDr118",10729673.5746939,2579487.0972497,10222560.6312118,3149200.31331507,3343790.02352956
"INDr119",39773023.7270711,6004414.31058784,20436217.9337963,3067197.94569837,6450348.82284638
"INDr120",242718.499314389,53461.6468514293,239621.569774067,49314.0210757814,57353.1771843332
"INDr121",28045856.5527814,5970211.63657237,27866840.1634271,5600345.97024484,10874069.2869743
"INDr122",46886282.953402,6102736.41568788,33360172.3285053,4347281.30752664,6888151.42487818
"INDr123",113460509.971644,17733812.8484471,56336191.7675944,12667138.1339659,19339335.1783489
"INDr124",5960406.52164577,1314025.34194124,5935556.02825969,1906299.5924377,3125264.1957156
"INDr125",795375.808186652,86657.8243746873,458553.687611367,105077.074049289,97527.8257780046
"INDr126",1649101.48262628,306096.785693119,1670061.12202775,153931.432859206,275605.193793647
"INDr127",4499741.04240913,976452.034030491,3476626.16018227,901163.305500103,1340396.78787801
"INDr128",19799952.2243487,2189202.33128432,10633943.7703883,1894830.04989042,2214790.35408825
"INDr129",13380000.0231377,2327873.43308207,8831388.58851354,1618145.63751371,1774456.09775302
"INDr130",18444817.1068005,1785512.05907977,10734989.7597008,2257916.68601415,4744444.46840472
"INDr131",234732.897451698,51609.6688114652,267097.925946775,86538.6699735171,213992.657616544
"INDr132",218017.654898081,23798.6772345069,165026.190885687,35948.2253935177,50445.0479882078
"INDr133",373206.519661727,78206.6722959814,439771.901351611,96623.0784833594,211427.329207322
"INDr134",52580.7280867274,9694.63355046776,67959.1191823512,15140.033648739,15495.3007317146
"INDr135",14085.3592580606,3179.13826644109,22113.665766327,5590.76001636651,4132.92883280483
"INDr136",118414.780485311,28257.0016097285,146411.078562132,38114.9540282072,40660.916714621
"IDNr101",1584660.67332735,637958.877633671,1000339.26242479,838809.332200224,561258.871413957
"IDNr102",4800894.77362629,1552613.61092346,3188159.44435055,2982145.5652301,1210601.42586959
"IDNr103",1837027.24623177,493275.564041511,1266786.57755401,895371.205110388,674204.757062329
"IDNr104",2344903.98177791,980642.352276274,1498894.90662763,1263362.42283505,591133.367483143
"IDNr105",1259808.88217463,522354.379084871,791241.716198553,606239.81159298,320297.649948969
"IDNr106",3039569.26265878,1303635.06619542,1659719.01298016,1306478.30310933,581193.882056313
"IDNr107",660063.267967947,224026.92923614,457807.298885318,291988.209081425,190759.129829171
"IDNr108",3044336.74181735,1255811.03909731,1968147.83070164,1370336.47236203,471231.625021665
"IDNr109",527598.455725497,202515.92401902,301978.228689695,242971.300557917,110859.332007872
"IDNr110",2440642.62046941,1188517.31146826,1966904.41407993,2838974.92009546,1563960.81588694
"IDNr111",16050822.4815205,9146586.65572693,10893924.6148754,8094260.60934274,3762728.60853442
"IDNr112",11944153.4730743,6747696.5963669,7682411.74700005,4583694.63965225,2297854.1539065
"IDNr113",1094830.89704588,371309.450989358,741434.660718643,816397.367368415,652421.6558777
"IDNr114",13972594.686066,6791988.68257307,8165131.53789112,6619108.04322326,3203541.3202466
