"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"HTIr109",11062.424062354,10948.9332747321,192339.711290555,69172.9700140749,29361.3873312197,210857.524044303,174597.673913199,63556.5658695616
"INDr101",677928.247637258,3125682.94190466,20497324.2228221,1903600.20657584,1596794.35204989,19721451.7147464,3977816.65185935,767840.642404415
"INDr102",250482.894560222,673122.479192297,16667761.2336127,1626078.95171327,495597.242596159,10533092.4338282,2426730.58620875,954765.948288373
"INDr103",584353.62102747,2370701.11070809,39401160.1386788,9559623.00639136,2060797.07147999,46556159.5686122,13981001.0481351,1778460.23496703
"INDr104",22958.7864208751,52931.634747399,704441.386522716,123844.647647813,19248.1942659752,349175.318828438,200032.394917328,36202.927649456
"INDr105",548052.286842812,2325101.49253038,23807363.3829693,2092314.47085998,1237356.84418692,28722727.847865,6518468.03130037,1346628.71344532
"INDr106",126612.434892796,510327.036662376,11254325.7898269,809327.146123674,405016.532687977,11957523.6326362,2287251.51660524,397011.610564851
"INDr107",90308.2648344845,279174.545886848,2097511.97447809,404845.198089999,95756.7595766924,2854346.06820433,1444363.80445076,129516.448478794
"INDr108",39211.062080162,206456.508179382,6064017.44352146,605006.739337488,212310.829518472,5431891.91965284,998532.694600754,301011.673109443
"INDr109",686410.996516197,2169255.76140953,26128830.4226021,3151671.41902671,1311820.68450526,24922851.6685667,6558811.43719399,1427005.3401795
"INDr110",272402.490750184,2057076.93140515,14491423.9012391,2047036.42115468,742631.02242172,11536357.9209363,5235808.43196083,770411.860132061
"INDr111",584144.526140282,2288573.84668702,32036657.5303548,2266241.26476923,1579213.38796027,33932448.6915185,5473396.0536262,1418576.97894363
"INDr112",1202808.29935175,3912257.15575818,44581276.3561193,3891078.9359084,2197364.43065544,52727544.9295159,9949386.72573001,2660933.56696095
"INDr113",19399.5877616958,54287.3128782375,1462400.79347147,160512.444176757,38175.9792171251,980887.095729264,414935.997364591,75197.900400858
"INDr114",22251.4877228146,45066.6812554137,1968002.43831187,237432.118299492,39311.1823806318,692046.897936426,393401.255197616,82093.755895731
"INDr115",14660.9123232416,25325.9949331908,553038.296896923,71781.6596052206,19426.0024955596,350888.730268228,172376.127404986,48561.5410726497
"INDr116",38329.994648025,91289.5580271039,1111061.47343115,140680.443756311,53470.2351666728,508343.873661689,125341.464139935,83043.0991691107
"INDr117",372556.70368979,1815762.42422517,20239369.0179426,2189342.2770212,965022.868498421,15404558.3848982,3514322.33442962,715165.829295021
"INDr118",152080.394409404,611091.903107706,11424291.6725954,1204430.5121287,355090.046326911,12313367.7812455,3568566.84178031,395792.488406006
"INDr119",496299.449001709,2080136.34030563,28883885.9744553,2950348.84749315,1448850.44596853,33217366.0198738,5482321.92889605,1171993.73400588
"INDr120",6604.63953244537,18559.4653913991,315421.561359542,40843.1018429469,20215.3729165688,158534.999598706,61081.5024488737,21208.2711095186
"INDr121",978877.115261862,4298390.1246012,37422475.9968497,4103858.24232173,1513761.11801158,22499176.3172256,6344504.59570631,1196280.10002199
"INDr122",703056.805102408,3207402.10834654,40315584.6326475,3348193.03631799,2169922.1651894,37850617.3875694,7915883.495869,2073964.79895784
"INDr123",1491861.62971557,4635167.66824966,85379037.346345,11817452.94312,3057109.84745675,88370902.310197,21315339.0133613,3470117.14155473
"INDr124",211939.463131044,439517.574880257,8677423.62812969,593223.566967459,173962.474215523,5852501.52087033,1707119.24238144,585864.209424256
"INDr125",28598.7213871363,66119.5508288751,768144.748842874,63249.5198889978,42959.7078943451,452939.509568468,71253.6302885497,49926.8313007536
"INDr126",45828.3420814653,134987.195238358,2026181.77250107,183110.781123076,75171.0292223378,1257340.83142893,261163.693039997,71012.372364764
"INDr127",154802.309718778,360472.472624431,4760946.6990193,692681.753103152,155574.465616569,3752089.50341519,1137847.79221151,179964.334291064
"INDr128",250880.881706644,1063627.61664938,14635117.3232628,1680496.81517039,744052.62270673,14896950.5832896,2849917.23632767,611675.650886782
"INDr129",235010.605401904,913329.802562353,11430513.4886187,955155.062271859,697446.760187058,10857156.8536535,2387903.4047487,455347.802555944
"INDr130",451511.856497742,2071162.9969222,17860771.9184068,1646957.43015994,979071.652360219,11618457.5996169,2682696.32500136,657050.301034826
"INDr131",11541.903000108,25472.936178501,396238.260323591,30770.8618483332,8466.01289093554,263129.720522821,96028.825744522,22323.2992911884
"INDr132",4708.08494768217,13443.8774416006,218300.650636274,10307.3964676278,7303.83720376989,173862.057773707,36140.6043554918,29169.2875738465
"INDr133",9909.71148721767,41122.3574701754,571679.183926901,71178.2574544254,14909.3480961329,341809.270150093,135977.249020792,12650.1233942627
"INDr134",4348.15744611905,6427.41710849631,62988.3570253854,7013.78237552321,3512.96782383068,35441.5706235802,17236.0033198069,23901.5594772582
"INDr135",259.26593165972,962.589697348218,12456.8213504488,2817.92692291558,591.455370479043,18096.87620656,11310.3205595678,2606.59610102077
"INDr136",4861.52188713797,11562.6143097117,177057.255732623,21095.3820080693,5620.96110768176,100396.226940614,45211.5433388837,6053.22607527921
"IDNr101",60657.1196165384,126338.893324859,2590332.09835497,321488.714162746,53135.968718096,945726.321149957,400721.117131232,124626.784541606
"IDNr102",178752.062867642,434811.800920452,7129930.91126399,647375.074194232,286873.457394631,3477411.73932035,1252953.12483101,326306.64920769
"IDNr103",58664.4765872386,195643.585305206,2335558.22289518,221456.489877417,213772.172150272,1580365.82649221,407930.077170636,153274.499521843
"IDNr104",73739.1786470323,212389.117247786,3571333.17230589,296247.645758115,171443.256834389,1869423.63723335,360642.499396354,123718.523577085
"IDNr105",46220.8249603438,151185.653136562,1817673.81408985,121590.93063028,62203.0517317079,1074685.5651724,191181.420063788,35201.1792150695
"IDNr106",52807.170521843,293311.954009918,4133928.99589627,262388.794298531,191115.003221895,2318751.95377275,499135.889480441,139155.76579836
"IDNr107",23601.9754585621,90760.1646658266,1063926.24508702,68375.5786468737,30132.0036214787,449462.007560717,75479.824138839,22907.035820681
"IDNr108",100657.433352406,420246.088724993,4193097.34710359,375756.197238634,229277.759289503,2298376.46730008,433914.769476007,58537.6465147916
"IDNr109",26105.3017751915,70937.0777692296,761165.187676676,61325.6950719796,32270.0253903355,343980.707553182,59575.6127992423,30563.6329641627
"IDNr110",141542.503368191,376605.545297553,4841900.97053791,469490.74788402,142164.803964843,2714293.85928357,889720.491120202,423281.160543705
"IDNr111",764645.511565822,2257869.0907411,23307948.6614849,1897174.38412999,1469784.82316903,13587448.6481975,3557288.34706249,1106163.50364921
"IDNr112",747326.071787665,1997117.33502981,14143627.4995832,1370338.45275698,1033263.76718364,10599026.7072693,2701321.8952183,663788.881171106
"IDNr113",185462.326214515,254035.756165931,1528582.95169962,114299.831114055,98844.6468944608,1154427.09496052,237213.762488898,103527.662461992
"IDNr114",866199.623530623,2432688.17894697,15542890.548068,1576281.01940364,1826686.80454996,12191810.7523768,3022732.86091082,1293074.48221318
"IDNr115",153829.603388537,340385.944299321,6440127.58542402,428984.211484023,275034.989502335,3468281.14581474,853120.000655371,261822.329431651
"IDNr116",115439.166259771,274991.727568861,1579227.30726606,136128.49499444,137838.128820579,1735736.87465684,125054.328319673,149699.423113774
"IDNr117",92287.3399782207,170006.848074195,2313783.33798156,406448.970419956,187951.787060187,1076684.36933353,405832.337456106,144639.53269625
"IDNr118",68271.7592438895,109404.194059915,1626217.78700349,260225.273881053,185928.883758151,2023048.02750084,542097.644849807,213650.215702857
"IDNr120",35331.8568917582,137259.780304756,2113316.49866331,192148.029610703,103218.60694012,1851301.96944425,227839.228252258,87548.4868928453
"IDNr121",42985.4026046385,153806.768858499,1207553.27477791,74126.3515939868,81557.0830503613,676414.220220987,163328.805910836,55591.6129827846
"IDNr122",95256.2169476285,161601.994987245,2149840.54849842,150034.433570047,143816.606312026,932257.364689115,205434.793456498,138159.769539017
"IDNr123",40656.9537836661,148205.778388351,2064214.11217967,188486.798404521,91861.6381358055,1280149.57430471,250337.543103095,79522.5047001812
"IDNr124",34437.1646518584,139954.242203599,887942.704323183,77406.2859947062,143230.097140172,846938.006679824,177260.295067106,73788.7329395508
"IDNr125",39630.8151039282,94746.7596701865,1177138.27605817,92155.2239854339,127215.958701514,930684.299353699,183754.775294475,81710.4388325924
"IDNr126",172219.925138566,271220.182988286,3751547.42765236,318452.972097851,352567.510194029,3716739.85122171,844134.311910275,391525.579796919
"IDNr127",19139.1744635226,64482.1739872326,1108227.63365625,113236.674180714,71012.6674151071,776932.823489907,185249.038874473,67728.2909327975
"IDNr128",13202.2012797991,39577.6599808756,455742.745882575,37945.7799100321,54385.4081007962,487117.642766614,35852.3894577493,17020.5506215587
"IDNr129",36285.0488528796,50459.4611330214,934838.949583001,86592.1993115942,84579.7147300257,1020607.61037933,233526.728091445,97105.3229187051
