"country","GDLCODE","X1","X2","X3","X4","X5"
"UnitedStates","USAr140",93321.92,90787.94,89202.81,84308.29,92428.91
"UnitedStates","USAr107",198001.75,245070.77,287431.9,320556.15,379249.83
"UnitedStates","USAr133",1554466.98,1553962.37,1529262.19,1516771.05,1700078.42
"UnitedStates","USAr131",535659.26,582653.92,674480.46,666477.42,956269.29
"UnitedStates","USAr139",987214.39,1027529.95,938732.04,1108955.83,1075072.5
"UnitedStates","USAr136",981286.74,960022.49,938445.6,1005893.87,805336.58
"UnitedStates","USAr115",583971.3,571735.22,523226.51,563731.93,427707.97
"UnitedStates","USAr114",939273.04,996665.64,1043905.56,1004508.94,1153741.29
"UnitedStates","USAr123",779370.45,868769.13,897456.17,826657.8,700849.01
"UnitedStates","USAr150",426007.33,516732.53,537208.08,546159.5,365598.67
"UnitedStates","USAr124",375133.43,361452.46,468553.53,548559.34,489208.79
"UnitedStates","USAr116",211569.22,266624.62,300771.91,277912.33,241557.42
"UnitedStates","USAr126",444174.9,469283.19,538957.76,520032.55,446377.09
"UnitedStates","USAr135",64229.78,66687.69,68252.79,68743.26,59809.82
"UnitedStates","USAr142",80691.29,63780.25,69197.11,75375.47,68832.69
"UnitedStates","USAr128",132016.66,147977.67,139487.21,190498.17,127178.95
"UnitedStates","USAr117",236819.98,249446.86,204027.73,240820.95,215664.23
"UnitedStates","USAr108",78991.03,77978.85,78389.89,86961.39,77932.13
"UnitedStates","USAr121",340624.03,398554.27,423848.82,479220.44,623115.31
"UnitedStates","USAr109",59831.78,56777.78,54840.75,51893.04,98388.75
"UnitedStates","USAr147",680379.8,576473.89,623318.63,640205.91,785307.69
"UnitedStates","USAr149",192459.01,186121.46,157767.44,119861.73,98394.15
"UnitedStates","USAr134",851254.4,974737.47,832513.53,730358.26,653955.41
"UnitedStates","USAr141",528647.85,436451,410555.76,348182.22,280183.46
"UnitedStates","USAr111",949500.3,842318.06,819776.14,766900.46,620433.91
"UnitedStates","USAr110",1986536.03,1782615.21,1580107.34,1486458.08,1427841.89
"UnitedStates","USAr118",503304.8,458569.34,357995.77,335381.15,218895.41
"UnitedStates","USAr143",651744.67,588085.98,550969.31,499314.46,447160.03
"UnitedStates","USAr101",552742.17,442689.49,369410.74,354376.66,265893.75
"UnitedStates","USAr125",349804.53,272526.5,252939.55,157000.95,120937.25
"UnitedStates","USAr104",319830.09,283319.73,241800.03,209802.92,156726.27
"UnitedStates","USAr119",490561.05,423083.64,313896.66,345236.02,278728.35
"UnitedStates","USAr137",388959.16,384840.68,313715.26,255993.22,244626.6
"UnitedStates","USAr144",1961918.23,1960591.16,2054748.58,1983911.55,2143895.52
"UnitedStates","USAr127",94432.26,98398.66,86259.1,84753.14,71996.65
"UnitedStates","USAr113",120109.83,135532.87,167269.23,131973.55,93575.83
"UnitedStates","USAr151",41685.62,46143.85,50608.6,59627.49,43801.83
"UnitedStates","USAr106",348408.35,448135.25,427415.64,499101.6,528205.96
"UnitedStates","USAr132",199904.4,193196.38,168227.28,151197.03,101848.51
"UnitedStates","USAr103",515297.52,595048.53,558866.63,531441.53,436042.95
"UnitedStates","USAr145",132111.95,179975.59,235724.07,252132.2,214147.95
"UnitedStates","USAr129",224970.15,250751.67,228749.88,233556.44,185881.6
"UnitedStates","USAr148",403103.34,433031.17,636924.11,666707.49,704304.48
"UnitedStates","USAr138",299321.69,362925.57,337756.02,365469.94,287136.21
"UnitedStates","USAr105",2466481.42,2459214.4,2706689.27,2816782.12,3489166.21
"UnitedStates","USAr102",31606.82,37402.26,48937.15,66748.92,77531.68
"UnitedStates","USAr112",80568.84,68647.29,104988.77,99371.86,117946.66
"Uruguay","URYr101",76500,82897,95931,110271,144399
"Uruguay","URYr102",35420,28738,20653,15160,9246
"Uruguay","URYr103",62514,62430,59593,56491,48417
"Uruguay","URYr104",22537,24845,26106,24913,17552
"Uruguay","URYr105",15449,11794,11710,8408,4439
"Uruguay","URYr106",12423,12892,10587,11340,9190
"Uruguay","URYr107",21222,22685,21218,19459,12778
"Vietnam","VNMr101",881184,847587,1145284,1244569,1436935
"Vietnam","VNMr102",788449,838376,693760,494357,452351
"Vietnam","VNMr103",1276334,1057594,983427,763918,635816
"Vietnam","VNMr104",343798,302338,257896,222125,229513
"Vietnam","VNMr105",487842,585719,829214,1379564,1409297
"Vietnam","VNMr106",1063652,1211109,930508,735560,673442
"Sweden","SWEr101",174928.62,204189.22,200217.8,212454.84,278444.1
"Sweden","SWEr102",191827.6,156367.97,169255,155783.2,148880.93
"Sweden","SWEr103",88375.96,88297.61,85510.84,74826.65,71959.41
"Sweden","SWEr104",130022.39,116576.95,140431.5,140396.69,132526.77
"Sweden","SWEr105",201467.87,189522.29,173616.11,190576.02,187107.71
"Sweden","SWEr106",89993.27,80848.72,81781.08,89085.05,67620.53
"Sweden","SWEr107",35547.75,44832.84,47088.12,34208.42,23537.22
"Sweden","SWEr108",36443.42,68046.51,50810.26,52144.28,37424.59
"UnitedKingdom","GBRr101",265123,266519,255349,219272,149255
"UnitedKingdom","GBRr102",733379,700012,622559,529788,508134
"UnitedKingdom","GBRr103",495212,520250,442064,461141,368275
"UnitedKingdom","GBRr104",401305,391393,439883,402287,334975
"UnitedKingdom","GBRr105",515687,498696,519644,464152,373058
"UnitedKingdom","GBRr106",452415,484367,516486,533560,554904
"UnitedKingdom","GBRr107",543376,581341,630485,681183,1103394
"UnitedKingdom","GBRr108",601463,624870,670380,859074,965875
"UnitedKingdom","GBRr109",423034,458086,510689,530501,439561
"UnitedKingdom","GBRr110",364581,288521,258304,237768,191786
"UnitedKingdom","GBRr111",577181,531496,468191,443397,423048
"UnitedKingdom","GBRr112",140825,160518,176211,147429,96714
"Australia","AUSr101",746799.18,604898.91,501611.5,473822.99,552593.11
"Australia","AUSr102",594022.34,511798.02,437820.25,374070.53,379847.67
"Australia","AUSr103",474279.8,405205.03,337719.07,327347.02,251688.19
"Australia","AUSr104",211364.7,199501.77,129019.36,92319.84,88625.91
"Australia","AUSr105",201127.68,175560.59,179916.31,161608.55,216567.62
"Australia","AUSr106",73665.03,57964.92,46439.82,27828.82,19025.43
"Australia","AUSr107",29706.71,32414.57,42822.41,48085.64,59215
"Australia","AUSr108",29706.71,32414.57,42822.41,48085.64,59215
"Iceland","ISLt",24528.56,24446.43,24563.65,24624.58,24718.88
"Israel","ISRt",483368.7,482483.7,482933,482577.2,482550.8
"Luxembourg","LUXt",43776.47,43680.77,43734.12,43767.71,43762.93
