"GDLcode","X1","X2","X3","X4","X5"
"LBRr111",26875.7500977401,27631.0009747474,135065.076888149,494991.061642875,685792.920396489
"LBRr112",82210.7284970734,167261.25276978,235824.357052753,85749.6356678877,21762.3408125061
"LBRr113",69629.4318492655,20147.7551030635,3433.52295568506,3229.29698067255,1009.19847131337
"LBRr114",43050.0701570523,34265.8461486332,19024.1470730908,5656.50362170701,2983.56029951678
"LBRr115",48323.9114611238,41989.0011532011,17263.3508192465,8246.38262813377,3914.58523829482
"MWIr101",77946.5608654047,89546.9734562145,114598.926361509,242400.317448628,682145.733868244
"MWIr102",163824.783728935,188571.311460139,161042.476599449,160375.486140742,129304.593670735
"MWIr103",195144.066337272,180812.520973497,130905.697012067,95802.5348997117,50228.564177452
"MWIr104",258616.067453708,213303.82709116,245749.899023901,184442.533558901,125774.97287233
"MWIr105",179071.114804152,173884.515941197,197425.143888959,263093.122115669,324921.283250024
"MWIr106",130842.626463172,121039.448104085,78078.6600030839,77387.112892923,44598.6716367364
"MWIr107",139740.308789745,143965.284291445,201345.736321359,185780.586429559,89079.5321678916
"MWIr108",170138.352928096,169451.845471871,146304.570803509,171751.730142773,156813.373153752
"MWIr109",465196.183977024,444177.859465322,421820.943487208,444047.584021571,820496.514048875
"MWIr110",95886.7456118323,122615.488413987,196497.475635846,165431.946561989,65560.9008763457
"MWIr111",82837.7874448323,163408.584547213,215763.304934242,322650.522565898,306270.398507815
"MWIr112",907157.724969887,854136.599754398,712708.952140091,580402.488200497,387521.262935126
"MWIr113",491683.300633695,504384.871600719,535593.66487099,473821.703831771,267771.686062824
"MDVr101",1554.5108126844,7837.27523083866,13661.2842815869,69151.8042377104,88165.1254371796
"MDVr102",21226.8321583708,17259.2517987785,17222.1739203149,5003.7421225357,0
"MDVr103",19121.9157966935,19414.063943941,16340.361867552,2514.65839181353,0
"MDVr104",9594.90104452857,11977.4100664912,9259.67242234421,2994.016466636,0
"MDVr105",19739.6956514876,14915.3068357989,14389.3078805691,5439.68963214438,0
"MDVr106",21385.0764555842,20746.4028260555,21274.3100442165,4654.82995039958,82.3807237442613
"MLIr101",415617.229444358,508488.393384029,575652.795769055,560669.473300801,390106.116101756
"MLIr102",620872.578691416,628833.742538703,632579.396466013,751048.33705246,566416.907251408
"MLIr103",500465.260061898,690838.288533116,859533.901282356,845569.986084764,441795.903037866
"MLIr104",866962.589057977,663709.552771281,603443.493962405,477206.215805108,216424.816403229
"MLIr105",822595.280089124,756583.560975007,513469.733273101,218503.267677412,146550.398985356
"MLIr108",0,0,5778.57326922361,357417.042023159,1814233.74370762
"MMRr101",216199.708631361,381309.456603285,377344.850134075,446945.152193433,292552.485437846
"MMRr102",33934.6049810873,60049.7728362015,70651.8629498412,79312.2686553152,48565.6654775549
"MMRr103",368936.143191654,280045.067767375,258494.293782901,327748.805338733,282089.272919338
"MMRr104",114429.86972758,161235.623271135,153072.009987188,77105.6070612604,45343.0372528361
"MMRr105",450489.673258235,1263592.55709417,1597040.81114284,1536941.5762208,762430.486283958
"MMRr106",331622.838936023,303348.827351156,242552.909140577,277615.969406072,195098.492166172
"MMRr107",930485.51496862,1142864.00700199,1148902.37603666,1051307.81827621,696545.417716514
"MMRr108",729660.023513349,935545.053803775,1074809.08299242,731368.16219065,495842.432499805
"MMRr109",702047.064894486,1290585.55498282,1569219.18152431,1673673.03850152,1979074.42009686
"MMRr110",421610.842157301,321822.37425446,424125.724052371,433582.055326144,445996.034209725
"MMRr111",1021472.92684612,426597.428034719,253505.815249071,159142.01662036,88819.6722497274
"MMRr112",452934.664795869,686551.974711106,1131239.71747566,1744579.54965214,3557130.46736523
"MMRr113",1115189.2053181,1235331.55288023,916890.894836709,1262546.45997569,1517127.35298927
"MMRr114",2596610.24572732,1549368.36649371,991132.935107406,737690.808324377,392610.591347192
"NAMr101",35340.9659928124,23142.7219821973,19314.6517870313,11250.4054416657,8874.97657629323
"NAMr102",867.498489377275,13769.5785677937,20754.7398568108,54589.6358700149,85082.3977160033
"NAMr103",2873.94763829504,9516.06405130885,16220.2067606249,29874.3143447424,27308.6149250288
"NAMr104",3222.06546691974,9313.40932724496,19650.0257981149,27621.4877983775,26525.281299343
"NAMr105",2038.83811991849,39778.0350156767,56745.1062884244,92646.5899465462,197452.331629434
"NAMr106",16518.6884807378,27297.9933929225,21115.2435437689,18716.7868037905,11894.3245287803
"NAMr107",123790.968545992,67031.6382360113,35334.878825774,23798.4090061927,6195.54258602998
"NAMr108",113493.812705318,51578.0885391193,37202.7248392785,25781.7996355825,7313.45508070122
"NAMr109",8039.49565661011,19383.3056304718,22297.3224078668,15855.9490164553,8151.0685185959
"NAMr110",58044.6165493754,77193.0066885987,82544.7994446611,27742.3584536789,7727.0324636859
"NAMr111",19708.9305914191,45104.960835175,54301.2792069118,42951.6795560018,25217.4515104923
"NAMr112",52421.9962716841,51279.8304633067,41368.9485017926,33623.7791404533,16088.0362227632
"NAMr113",8164.51600458287,20194.0478548356,31716.1482075836,62717.5313060728,27684.6088269251
"NPLr101",1026809.7192116,1492103.93759025,1498111.38041922,1300245.09344941,890602.894329518
"NPLr102",1111435.10181181,1735849.17309173,2192255.44727159,2399047.08329707,2950335.23452779
"NPLr103",741062.139902367,881659.881158723,823187.893011968,1111876.83817219,1223555.44575475
"NPLr104",1513044.60733546,682327.078165373,532077.035985997,389288.405474864,233355.043038307
"NPLr105",1064817.78339199,712075.3902279,511597.378237582,364917.091918006,257686.339224517
"NGAr101",80483.6807199002,559551.771918167,1632835.81190205,1858563.91076868,1315355.15169121
"NGAr102",177138.405583329,170493.20647984,548369.176664485,1555794.06244058,3268771.98383176
