"country","GDLCODE","X1","X2","X3","X4","X5","X6","X7","X8"
"France","FRAr104",288388.324,425282.31,881504.447,189959.572,5507.966,21883.698,7098.239,10810.22
"France","FRAr105",392733.562,634452.356,1187582.134,223146.804,12713.303,23652.486,12138.197,22552.904
"France","FRAr106",231439.628,363457.504,683901.238,135759.96,5832.494,5149.714,6025.191,11441.36
"France","FRAr107",286014.178,411060.147,674741.072,143057.594,11190.372,33942.232,7786.322,21614.472
"France","FRAr108",651782.9,846551.053,1891135.745,466110.743,26327.448,71011.072,23696.815,44241.595
"France","FRAr109",408614.328,526277.317,1030473.311,223997.028,23466.826,24198.382,9065.888,30731.058
"France","FRAr110",283441.848,504618.586,806139.338,201742.183,11006.389,21485.015,7428.312,17002.856
"France","FRAr111",197785.348,277097.017,511032.733,136651.544,7568.025,19381.423,2301.565,10851.438
"France","FRAr112",546038.29,984547.153,1704342.58,318024.933,19684.474,36374.166,5379.379,20831.012
"France","FRAr113",587405.444,836293.829,1475190.989,269991.621,9182.423,16120.947,9670.75,33688.796
"France","FRAr114",328343.411,495485.063,729078.483,179060.326,3454.945,8457.335,1178.47,18070.159
"France","FRAr115",588544.698,845949.174,1394051.062,345305.664,23698.66,60336.877,17159.893,47192.286
"France","FRAr116",465922.419,775416.489,1332674.886,230717.614,29856.652,33942.751,15958.911,41696.412
"France","FRAr117",133806.5,210909.641,295891.937,50145.223,6556.378,4188.255,3280.994,7400.579
"France","FRAr118",1009342.763,1479894.345,3006224.285,708210.326,23353.471,74781.73,29316.062,83386.822
"France","FRAr119",259650.19,340483.633,555760.645,136540.523,6338.669,7502.836,2657.041,18384.835
"France","FRAr120",480207.161,732284.327,1110105.74,346434.159,25781.765,39160.524,9388.622,15561.837
"France","FRAr121",856282.041,1145173.938,2266026.265,562559.627,29994.243,72642.509,46539.9,54503.948
"France","FRAr122",40638.187,62371.716,81903.59,28220.767,1603.242,3337.569,1538.619,3003.925
"Germany","DEUr101",2117585.5055,2911608.4924,4773163.961,587219.2466,89313.2314,86441.0603,114701.2957,86824.9744
"Germany","DEUr102",2604602.9192,3487944.5645,5119064.2952,999223.0549,18479.5723,109915.1751,27982.6223,99230.0285
"Germany","DEUr103",1190598.0954,810345.4287,903960.3604,289515.5374,0,0,4089.3539,138162.4206
"Germany","DEUr104",517968.3288,877224.6823,791454.2658,147992.049,16737.3437,14603.4643,5757.8739,13172.4327
"Germany","DEUr105",180536.5695,153226.2159,318053.6619,73942.8485,0,0,0,4297.367
"Germany","DEUr106",465449.9409,578916.4137,674508.8139,138338.8531,0,3026.9979,3926.6063,33478.3872
"Germany","DEUr107",1197941.9606,1700549.9529,2407360.0654,401731.5196,7569.8455,50828.3951,58326.1673,193645.5854
"Germany","DEUr108",462413.0702,485788.5083,411734.3203,113252.5626,44315.3048,2982.5398,1622.6003,0
"Germany","DEUr109",1591117.2869,2436341.8108,3073287.9631,639176.5213,22823.2064,42965.5651,41209.0895,47982.5616
"Germany","DEUr110",3592317.3396,5080273.3516,7674032.5772,1222208.5958,8466.9091,141147.9242,37584.9213,245058.0892
"Germany","DEUr111",777213.6721,1104501.0697,1512998.3962,269532.0732,5634.1882,118896.2965,10836.5599,61988.4979
"Germany","DEUr112",251135.6019,208571.9284,270914.6506,152884.3787,0,0,14003.1564,16876.5336
"Germany","DEUr113",1025209.7509,1336693.0277,1754698.6983,357584.2463,6055.4472,5957.7312,28107.7695,12927.044
"Germany","DEUr114",628894.9322,644984.4949,659636.8428,210598.8425,9361.2438,0,7042.1731,13888.0456
"Germany","DEUr115",568584.4795,926947.0298,1090845.0651,160566.4529,5578.2016,574.4608,13841.3492,30386.4905
"Germany","DEUr116",518188.6368,668419.834,679607.593,177251.1827,0,45052.9526,15178.1295,15181.2365
"Georgia","GEOr105",16983.0151,35916.8515,73599.2219,14264.9348,11042.9011,121156.105,43073.6198,10086.1053
"Georgia","GEOr111",38378.5921,57534.7404,352013.867,88073.0024,14083.3363,270556.2477,213908.1746,46282.1582
"Georgia","GEOr110",18648.5079,14464.4138,68696.9392,10652.6961,3206.7369,76311.3938,28420.3242,8764.5196
"Georgia","GEOr106",12033.9347,43566.0078,122103.8898,31256.8162,6821.1336,134971.2721,56235.2837,10330.9332
"Georgia","GEOr109",8582.6456,14931.1787,32953.0402,7340.1124,4917.1876,61811.0585,27266.547,3148.061
"Georgia","GEOr102",5603.9875,5893.4774,84930.2143,24545.1646,15525.0459,107284.2708,83691.1633,20045.7895
"Georgia","GEOr103",5056.2604,10409.0911,28744.3528,3468.2669,4757.6335,33050.19,17516.3981,7069.4666
"Georgia","GEOr108",12310.6782,21327.8853,61713.5491,21547.3635,2028.1546,118405.691,60964.8596,11834.5942
"Georgia","GEOr104",29165.0528,45575.9147,118676.4513,39683.2131,11152.6862,153142.4509,111773.1441,19785.4236
"Georgia","GEOr107",7015.3956,9394.0251,25028.907,12270.3403,679.4459,23290.0562,16149.2318,5798.659
"Greece","GRCr101",386825.277,580479.264,2170383.322,223581.616,30646.525,184029.926,75822.203,177060.595
"Greece","GRCr104",126885.344,200912.988,659882.323,62653.897,9282.649,54516.768,19860.665,37230.999
"Greece","GRCr103",126885.344,200912.988,659882.323,62653.897,9282.649,54516.768,19860.665,37230.999
"Greece","GRCr102",126885.344,200912.988,659882.323,62653.897,9282.649,54516.768,19860.665,37230.999
"Greece","GRCr105",312520.453,609750.171,1525016.068,166473.978,46985.347,247479.545,40478.998,90994.747
"Greece","GRCr107",312520.453,609750.171,1525016.068,166473.978,46985.347,247479.545,40478.998,90994.747
"Greece","GRCr108",312520.453,609750.171,1525016.068,166473.978,46985.347,247479.545,40478.998,90994.747
"Greece","GRCr106",312520.453,609750.171,1525016.068,166473.978,46985.347,247479.545,40478.998,90994.747
"Greece","GRCr111",255510.918,534846.054,1250784.691,125234.325,33252.265,276711.775,45936.868,72894.464
"Greece","GRCr110",255510.918,534846.054,1250784.691,125234.325,33252.265,276711.775,45936.868,72894.464
"Greece","GRCr113",255510.918,534846.054,1250784.691,125234.325,33252.265,276711.775,45936.868,72894.464
"Greece","GRCr112",255510.918,534846.054,1250784.691,125234.325,33252.265,276711.775,45936.868,72894.464
"Greece","GRCr109",255510.918,534846.054,1250784.691,125234.325,33252.265,276711.775,45936.868,72894.464
"Guatemala","GTMr101",63945.838,107541.896,1588763.614,322107.574,41267.691,718263,428555.266,58538.695
"Guatemala","GTMr103",14429.067,33239.745,677716.347,102807.6,17169.828,257912.052,115236.191,33103.508
"Guatemala","GTMr105",18771.611,58625.846,1031334.662,109377.013,32483.431,346967.762,152033.116,33042.402
"Guatemala","GTMr104",13745.88,32840.229,642000.039,85481.267,25469.246,285169.72,92678.003,17591.561
"Guatemala","GTMr106",31058.956,81323.277,1892687.027,291388.207,50702.081,1072165.595,345666.501,95186.36
"Guatemala","GTMr107",12574.845,44402.157,1183496.246,159221.645,22701.438,687709.319,180047.866,26731.439
"Guatemala","GTMr102",3090.369,21122.695,868639.023,48518.287,18347.874,464038.14,95591.063,14855.808
"Guatemala","GTMr108",6465.232,14765.651,434818.378,57482.861,12022.886,132099.487,54437.57,11522.016
"Hungary","HUNr101",463796.09,520396.2,902076.74,79384.09,206836.77,349160.12,66538.31,354766.79
"Hungary","HUNr102",118340.03,179690.14,522791.63,59032.13,34836,130143.2,52936.99,121253.98
"Hungary","HUNr103",103962.65,147477.5,400276.04,36452.72,43727.96,156307.14,15562.23,199129.91
"Hungary","HUNr104",134478.12,205421.04,201021.08,27962.06,75354.77,45288.08,0,89431.89
"Hungary","HUNr105",173609.6,216703.7,370917.06,76171.03,37579.79,54910.9,30835.05,127728.6
"Hungary","HUNr106",158875.51,273712.48,596087.94,67938.2,75173.56,78110.66,59246.25,183967.6
"Hungary","HUNr107",184558.24,264867.04,432679.61,65123.62,35447.58,125706.76,40282.89,123474.94
"India","INDr108",21958.61,187990.9,5226243,734353.5,443147.3,6904900,1301594,251875
"India","INDr107",79060.28,287834.9,2196056,400187.7,477448.8,2407778,891079.4,236942.3
"India","INDr118",152819.3,582910.5,9193136,1478569,416461,11141420,3550803,507329.6
"India","INDr131",31595.97,86888.91,600323.4,23696.97,23696.97,454192,181676.8,0
"India","INDr127",237211.6,235608.8,6978700,1333662,794204.2,5444814,3064023,1111166
"India","INDr106",36628.57,407841.7,8476487,647565.7,354435.4,10389490,2422801,429717.9
"India","INDr124",97788.64,199590.8,8835092,787541.7,186687.4,7733385,2280103,244471.6
"India","INDr119",474047.4,1874541,22786390,2446139,2735865,32199950,5128787,1513415
"India","INDr123",818500.2,4174692,70269420,9585456,5674448,75341790,20840080,4253003
"India","INDr103",328217.5,2170236,30716130,6295590,3616673,35447090,9358652,1579236
"India","INDr120",1735.905,9402.46,278025.2,6509.644,29943.29,160495.5,87732.48,57210.2
"India","INDr125",10070.96,142390.4,859241.1,125861.3,13276.24,209534.5,77407.71,17918.8
"India","INDr116",52823.89,179825.9,1159169,116244.1,47204.57,347665.7,49490.06,99177.06
"India","INDr113",0,15112.72,977936.5,22669.08,20202.9,1440456,169969.4,0
"India","INDr115",7396.206,13705.8,404860.1,35410.7,6972.08,366448.9,250766.6,29339.47
"India","INDr126",8462.229,122818.7,1831817,84585.92,36673.12,1494223,131371.7,36538.07
"India","INDr114",47697.22,28391.92,1325599,518953.3,0,623602.6,310147.7,143739.6
"India","INDr102",43090.48,514520.9,16295650,1223912,540248.9,9713756,2098543,133027.2
"India","INDr122",760282.9,3187715,37241130,4213871,2220841,34067150,7539162,1418845
"India","INDr128",81272.45,2057669,18665050,1427404,1153180,19692270,4912345,413430.6
"India","INDr117",299366.9,1119463,15310560,1354823,1207661,19581070,3711438,492624.1
"India","INDr129",348688.9,1360706,12634590,771697.5,1645729,14663620,2969191,697874.7
"India","INDr111",496694.5,2074754,24433580,2166808,1837808,27510870,4309819,1537414
"India","INDr105",545766.1,1664795,19209900,1265996,1006659,28520140,5963859,1080776
"India","INDr134",227.2638,1932.805,27966.28,3463.357,1685.927,20557.45,4504.401,569.2216
"India","INDr132",0,40504.07,434821.3,29020.24,3620.832,475896,42386.9,0
"India","INDr112",540460.1,3562405,41849220,3228072,1702643,48974590,9047534,1554683
"India","INDr101",975704.1,4955468,35552910,3188558,2095155,30380140,6077228,898049.1
"India","INDr130",975704.1,4955468,35552910,3188558,2095155,30380140,6077228,898049.1
"India","INDr109",394312,2099428,20756570,2210091,1968887,27879040,6660886,1287895
"India","INDr104",26778.28,192621.7,1733538,151871.2,29020.24,1070522,301327.1,29574.7
"India","INDr110",232647,1778158,8666569,1357730,1812750,15761410,3538942,977862.5
"India","INDr135",232647,1778158,8666569,1357730,1812750,15761410,3538942,977862.5
"India","INDr121",1130123,4602955,31507920,2781922,1461198,20481270,5892751,1589413
"India","INDr133",9854.268,72927.92,912213.4,95128.16,49857.19,556886.4,133269.4,39778.18
"Ireland","IRLr101",78108.555,144836.831,474012.016,96533.18,3723.919,12944.92,10739.772,10955.243
"Ireland","IRLr103",78108.555,144836.831,474012.016,96533.18,3723.919,12944.92,10739.772,10955.243
"Ireland","IRLr106",142889.437,245202.627,913650.877,181587.814,11771.726,36023.626,22631.006,45358.471
"Ireland","IRLr107",142889.437,245202.627,913650.877,181587.814,11771.726,36023.626,22631.006,45358.471
"Ireland","IRLr108",142889.437,245202.627,913650.877,181587.814,11771.726,36023.626,22631.006,45358.471
"Ireland","IRLr104",192897.009,336844.049,1268749.222,316847.201,27591.528,50032.13,58029.641,65958.268
"Ireland","IRLr105",192897.009,336844.049,1268749.222,316847.201,27591.528,50032.13,58029.641,65958.268
"Ireland","IRLr102",192897.009,336844.049,1268749.222,316847.201,27591.528,50032.13,58029.641,65958.268
"Italy","ITAr101",744220.999,1143506.988,2029765.886,365552.817,84466.919,44654.474,54662.296,377999.532
"Italy","ITAr102",61596.082,107646.447,124311.838,43841.275,0,0,0,33071.994
"Italy","ITAr104",845733.798,1226677.338,4079505.943,607818.438,46009.166,151458.792,81761.241,159113.457
"Italy","ITAr113",328416.831,479433.777,1433172.104,318571.685,65080.752,143046.884,40220.153,128445.465
"Italy","ITAr114",328416.831,479433.777,1433172.104,318571.685,65080.752,143046.884,40220.153,128445.465
"Italy","ITAr115",421052.838,548827.228,2352341.12,167554.672,24367.544,302459.429,52013.693,106135.419
"Italy","ITAr116",174192.649,310900.044,1257162.64,187712.835,14974.979,134526.662,24168.591,175598.682
"Italy","ITAr103",353448.138,365637.592,760829.004,115277.419,40626.62,107808.635,25320.263,125375.28
"Italy","ITAr117",597062.884,765776.209,2271985.46,347605.127,51668.474,242532.13,95360.136,89675.151
"Italy","ITAr118",338366.593,738549.225,1914229.062,208882.109,34452.693,177269.295,79467.985,153943.575
"Italy","ITAr119",64173.761,153546.738,558675.473,66330.027,31294.343,64000.227,8059.467,67257.962
"Italy","ITAr120",235136.511,346597.455,695405.404,175971.543,36198.51,166923.045,17642.918,65507.027
"Italy","ITAr121",910031.053,661569.324,2514746.29,596102.085,14592.443,231272.697,168569.41,105530.342
"Italy","ITAr105",151823.199,233042.019,549225.096,44855.167,62837.299,141162.686,28458.42,44398.046
"Italy","ITAr106",90433.528,118026.304,661828.815,79694.048,21448.251,33820.727,3605.618,135146.939
"Italy","ITAr107",471650.557,571556.879,2947890.402,542175.652,39180.481,573249.553,183905.349,422952.963
"Italy","ITAr108",326444.191,539005.956,2220726.468,235411.826,1558.509,93238.632,28666.974,238114
"Italy","ITAr109",273257.149,328950.147,881409.724,165908.042,0,0,68173.796,15337.034
"Italy","ITAr110",293505.856,344934.429,1323384.015,44279.708,39535.846,44776.37,4927.653,111311.498
"Italy","ITAr111",396927.682,424543.487,2215302.656,273943.983,7601.345,97707.454,45110.183,121516.031
"Italy","ITAr112",130293.385,236317.806,806162.264,152669.521,11958.034,76265.571,42684.156,109030.114
"Japan","JPNr101",638009.08,2085510.62,1822773.99,494869.32,0,79390,61445.24,360368.58
"Japan","JPNr102",1590316.29,2696151.62,1650626.22,738864.45,367332.4,1741562.04,606608.83,1030785.97
"Japan","JPNr103",6676710.39,8953637.12,14107420.39,2094158.74,323466.87,2332829.01,682845.97,4730409.24
"Japan","JPNr104",6676710.39,8953637.12,14107420.39,2094158.74,323466.87,2332829.01,682845.97,4730409.24
"Japan","JPNr105",2793207.92,5405739.93,6381845.93,916214.3,793643.98,3388111.71,697978.08,3071993.13
"Japan","JPNr106",2793207.92,5405739.93,6381845.93,916214.3,793643.98,3388111.71,697978.08,3071993.13
"Japan","JPNr107",2163843.46,4900941,7670245.66,716662.89,614082.98,1176853.86,866265.89,2443974.14
"Japan","JPNr108",825209.16,1554225.83,2665420.46,168949.8,121889.63,401665.12,537040.62,813139.05
"Japan","JPNr109",653196,1387891.12,1212780.15,217637.13,85840.07,0,287874.05,863714
"Japan","JPNr110",2266215.47,3345697.43,4465550.8,728539.58,311307.12,872560.66,727831.15,2222351.98
"Lithuania","LTUr101",24987.9253,26502.9896,49378.9383,10715.6357,2057.4595,9910.3364,6282.0338,14073.3184
"Lithuania","LTUr102",105682.088,93926.39,207434.0851,55582.8564,4185.3904,32586.7268,36929.2202,37506.5327
"Lithuania","LTUr103",55457.9637,47775.4953,128602.2001,26591.7653,3623.3224,31696.9209,16518.9106,15653.6794
"Lithuania","LTUr104",18562.8375,24375.6025,44857.6984,21722.8251,417.56,19047.0167,8815.1615,11876.3448
"Lithuania","LTUr105",44606.7035,37870.0258,109961.1123,14072.093,2013.9741,2929.6766,2824.4081,17649.7047
"Lithuania","LTUr106",46512.9998,54698.4922,117124.7168,28923.8701,4519.933,5626.1212,2281.8623,13709.3073
"Lithuania","LTUr107",19486.554,28157.6016,29542.2697,8591.6348,190.5807,6753.8277,1006.7589,7876.7529
"Lithuania","LTUr108",19880.8142,24610.1231,63409.6708,17352.9064,1341.1229,6840.9975,5760.3884,2046.4918
"Lithuania","LTUr109",31105.2464,28941.1862,37581.4132,15947.4284,676.3139,5146.2123,2763.1292,15582.4425
"Lithuania","LTUr110",142068.6431,125648.7369,275056.7221,70470.2723,8799.3466,59135.1355,38419.4808,85967.3636
"Mexico","MEXr101",23040.897,45548.663,744504.981,91512.206,9233.595,204343.656,112706.184,42292.753
"Mexico","MEXr102",132438.059,214573.365,1683622.968,311530.126,90717.52,576670.805,296781.827,144170.958
"Mexico","MEXr103",31439.721,30663.073,384292.542,69278.021,13372.379,130559.071,66739.634,23103.029
"Mexico","MEXr104",23756.416,40105.111,483211.467,80182.162,17662.483,162357.554,77785.075,11355.098
"Mexico","MEXr105",90134.282,140712.619,1494281.149,190895.116,22133.972,653232.283,262086.197,89902.791
"Mexico","MEXr106",29878.408,40836.663,328220.546,64120.075,15611.13,140188.507,62647.951,31436.715
"Mexico","MEXr107",66834.836,223125.515,2896555.041,473541.946,89780.531,920184.807,413449.418,96548.895
"Mexico","MEXr108",137802.443,228549.024,1893694.781,362311.895,65223.416,599025.246,334435.736,55393.556
"Mexico","MEXr109",384837.699,552564.647,3735549.547,871645.798,93869.208,2127162.243,821165.67,231161.569
"Mexico","MEXr110",53796.166,98448.927,860808.8,112353.435,15516.93,364754.078,210907.586,39201.192
"Mexico","MEXr111",126927.364,311104.222,2964790.85,472989.774,43738.822,1284197.311,457204.274,117122.556
"Mexico","MEXr112",77322.092,161785.339,1651143.04,288394.027,49752.584,771810.93,430739.11,116417.059
"Mexico","MEXr113",67721.718,200625.766,1374087.074,186327.422,51103.451,619108.867,294736.487,59332.916
"Mexico","MEXr114",180071.145,410435.021,4216957.185,582748.704,34438.084,1534963.484,685097.908,215572.486
"Mexico","MEXr115",305522.377,870932.284,8098927.464,1392112.327,264814.988,3877153.056,1559686.952,325653.098
"Mexico","MEXr116",93245.886,213747.613,2297073.828,370655.602,78112.77,941757.589,442000.008,134321.055
"Mexico","MEXr117",62587.823,116182.561,834803.612,182107.467,42136.422,356833.268,226007.631,77721.941
"Mexico","MEXr118",32305.559,78676.967,617787.062,84085.445,31824.538,244742.39,83979.22,32831.675
"Mexico","MEXr119",128494.69,314232.862,2654303.938,310647.253,88045.85,949139.254,408380.661,181536.254
"Mexico","MEXr120",50376.909,181447.065,1823782.413,368841.752,112390.514,932491.925,384048.023,117793.981
"Mexico","MEXr121",152680.016,250635.897,2880162.252,460285.814,87012.657,1576377.373,567556.463,156943.063
"Mexico","MEXr122",56581.076,85038.468,1068794.185,141257.776,13437.517,426827.81,123370.816,69662.838
"Mexico","MEXr123",50797.803,74135.329,724700.953,115470.049,26545.334,367675.277,130326.578,53640.836
"Mexico","MEXr124",63426.603,114118.18,1284092.088,260907.696,36016.434,608241.805,260691.236,99609.39
"Mexico","MEXr125",86078.675,176464.491,1392834.86,257881.273,76263.846,637942.836,259182.034,70865.39
"Mexico","MEXr126",104092.905,199868.158,1476203.785,292010.702,29548.708,446731.048,253015.948,103805.295
"Mexico","MEXr127",55869.566,127083.696,1239092.59,182789.915,44846.172,455956.627,200963.483,55001.724
"Mexico","MEXr128",113994.919,250661.952,1589182.548,264740.83,61100.667,696351.791,409408.843,110802.143
"Mexico","MEXr129",17309.735,52673.784,614248.552,78066.672,10718.747,331102.663,130739.454,18009.219
"Mexico","MEXr130",260271.345,507392.784,3692688.588,594896.483,231006.239,1590159.621,828121.431,316657.006
"Mexico","MEXr131",56729.391,110137.733,1041652.585,124579.381,44282.977,483842.806,184804.19,51477.245
"Mexico","MEXr132",63597.967,121974.854,853764.851,169188.049,32915.854,170579.001,105306.48,48243.382
"Paraguay","PRYr105",52029.26,86105.32,1094149.67,204147.32,35286.28,604267.51,347691.86,71606.74
"Paraguay","PRYr101",24842.42,39310.99,551860.19,110415.65,27435.88,292064.96,130644.24,34786.19
"Paraguay","PRYr104",21428.81,30757.47,306570.55,46112.2,19213.42,147482.24,78214.92,26482.71
"Paraguay","PRYr102",33734,60984.85,778925.59,127731.73,32953.86,286580.99,152234.09,43435.73
"Paraguay","PRYr103",16678.97,27924.97,379958.6,77641.81,24411.34,118538.09,93234.59,16738.98
"Poland","POLr101",241922.76,387882.37,1135761.25,120941.5,62294.71,405063.02,86565.88,152813.41
"Poland","POLr102",528414.66,791356.16,2802292.96,263601.4,106978.57,544564.58,165826.88,359526.55
"Poland","POLr103",278059.7,415884.22,1364458.96,133485.03,55083.17,665269.85,131081.43,205658.27
"Poland","POLr104",381298.03,736833.77,2350997.6,300497.1,59258.39,391933.57,134145.68,143775.15
"Poland","POLr105",151193.48,278570.4,975109.87,111012.15,33563.02,361932.41,86005.61,106658.56
"Poland","POLr106",122497.02,214973.02,899639.68,81101.31,44711.54,521601.37,76302.17,151033.23
"Poland","POLr107",89647.73,173251.51,546190.79,72620.05,12572.71,266458.09,49988.42,59086.06
"Poland","POLr108",120688.16,156513.39,510919.04,54306.54,26038.02,175282.51,21612.22,73134.03
"Poland","POLr109",239200.16,414380.28,1491369.45,166368.03,55103.55,823236.12,111630.53,220924.39
"Poland","POLr110",156478.68,278340.46,740838.41,70693.45,31276.41,175726.8,36381.22,97773.51
"Poland","POLr111",75980.65,158505.4,481088.2,67024.41,16321.25,130289.46,31987.88,39970.01
"Poland","POLr112",285669.23,492601,1255871.29,170334.19,61218.45,364326.19,109551.48,123655.3
"Poland","POLr113",87448.42,136370.9,421285.9,47577.03,17266.43,168744.2,41858.37,44485.87
"Poland","POLr114",178159.83,262054.18,942863.62,125904.42,43062.93,256445.71,45173.94,120823.51
"Poland","POLr115",132165.49,210687.6,592445.52,86915.07,18517.54,177590.76,42416.88,59871.49
"Poland","POLr116",200520,341815.08,1154678.8,117284.29,36960.36,270698.97,62464.27,94527.12
"Russia","RUSr107",1917791,3381695.3,7868565.6,1282738,505365.6,1700981.5,1022115.7,437662.2
"Russia","RUSr103",1453290.9,2529639.6,5576266.8,1133874.8,491816.7,2615454.3,1816584,503837.6
"Russia","RUSr108",796284.2,1431115.1,3088677.7,396418.1,121679.3,665626.7,466369.6,141236.1
"Russia","RUSr104",407703.5,735030.6,3992778.7,599154.3,390752.9,1931927.9,1137039.2,258188.3
"Russia","RUSr102",2263563.5,3297446.6,6451829.4,1125666.5,426877.9,1902564.8,989609.6,458093.4
"Russia","RUSr101",4552516,6289964.5,13179753.6,2501933.4,1065682.2,5537245.2,3878941.4,1218402.9
"Russia","RUSr105",2686495.5,4691526.6,10612579.4,1802566.6,784411.3,3305178,1736546.2,584795.1
"Russia","RUSr106",1290809.9,2208478,5432791.3,780642.3,325896.7,1079188.6,663706.7,415308.2
"Serbia","SRBr101",165238.12,211326.26,655221.91,132288.41,24395.58,238762.63,116945.92,36022.88
"Serbia","SRBr102",217447.36,267366.4,650439.77,137124.99,31545.19,278069.99,120451.49,39868.65
"Serbia","SRBr103",160879.9,252947.02,585495.49,105131.14,42081.17,558491.6,148837.16,69050.16
"Serbia","SRBr104",118925.18,202687.74,443482.68,78701.97,43358.63,427814.04,149042,45901.39
"Slovakia","SVKr101",59869.711,103711.851,296696.992,40387.05,8333.549,47745.85,23661.553,27834.735
"Slovakia","SVKr102",152941.088,213379.076,938022.118,145510.539,10761.103,195015.952,78995.977,33491.638
"Slovakia","SVKr103",111261.924,138322.439,676699.59,94152.368,20962.447,174801.311,55048.344,30441.992
"Slovakia","SVKr104",83786.919,181482.532,807608.198,98740.741,13300.011,289352.546,56155.043,38987.942
"SouthAfrica","ZAFr101",449132.07,428768.64,1828787.95,654301.36,90886.4,1162094.87,1385744.32,452661.36
"SouthAfrica","ZAFr102",651058.27,217522.98,821243.02,671849.22,156289.3,1347541.8,2308263.48,837243.53
"SouthAfrica","ZAFr103",152879.14,68651.88,301431.86,103860.37,26360.47,212143.51,278075.81,106121.45
"SouthAfrica","ZAFr104",271862.73,104534.58,611688.36,356083.78,68295.46,467821.08,763106.78,261064.88
"SouthAfrica","ZAFr105",1047638.59,340581.87,1312713.28,885345.35,242957.65,1776924.96,4535061.02,1207744.17
"SouthAfrica","ZAFr106",438661.13,85746.05,342877.36,310611.09,42713.47,549419.34,879899.9,287876.06
"SouthAfrica","ZAFr107",1886209.81,554175.47,3794685.99,1892136.35,405538.16,1566157.02,2148080.96,1412650.78
"SouthAfrica","ZAFr108",415227.9,132954.06,750722.82,519139.29,42006.8,589091.99,1306341.11,385588.78
