"GDLcode","shdi","ISOcode","LISDHS","Population","X1est","X2est","X3est","X4est","X5est","X6est","X7est","X8est"
"ECUr103",0.721782021,"ECU","LIS",7204133.104,306788.110099752,954645.386003894,3483713.11040249,258818.901854884,131462.287785881,1689586.54033531,248670.796077005,130447.971440789
"EGYr101",0.742961083,"EGY","DHS",9534715.79,158513.81953382,343462.985389196,3905062.45743649,471185.027355609,220932.556795366,3246011.17553004,902464.476134526,287083.291824956
"EGYr102",0.745164842,"EGY","DHS",5257366.009,87403.2519823927,189382.742444054,2153220.1985801,259807.65460961,121820.444359298,1789824.59413882,497611.692436157,158295.430449569
"EGYr103",0.759989474,"EGY","DHS",729287.8806,12124.34749391,26270.6721622203,298688.999852662,36039.829349819,16898.6092139021,248279.724613188,69027.3752896979,21958.3226246006
"EGYr104",0.747417937,"EGY","DHS",584428.8575,9716.07885211143,21052.5079683101,239360.169797547,28881.2098098778,13542.0252261625,198963.72839313,55316.4136549095,17596.7237979516
"EGYr105",0.723420759,"EGY","DHS",1509680.997,25098.3150817227,54382.2756372854,618308.790102908,74605.1688940471,34981.3974489309,513957.782872449,142891.880586181,45455.3863764766
"EGYr106",0.71574584,"EGY","DHS",6659769.074,110718.080788537,239900.613561831,2727591.96591365,329111.380184593,154316.063697325,2267260.53684012,630349.675954456,200520.757059499
"EGYr107",0.698965031,"EGY","DHS",7189385.823,118703.77384865,256916.683735576,2942516.80975852,354914.281859517,166455.926488505,2455961.90533784,678248.316458001,215668.125513387
"EGYr108",0.70375129,"EGY","DHS",5634547.097,92453.1097885929,201885.21997411,2306212.1578475,277975.694933699,130247.658786793,1926357.11075337,531377.332144083,168038.812771858
"EGYr109",0.705532589,"EGY","DHS",3533750.045,57982.6870290565,126613.886242639,1446358.89562663,174334.619548015,81685.8324503195,1208129.84781602,333257.427624645,105386.848662683
"EGYr110",0.710369708,"EGY","DHS",5301081.884,88130.0245966095,190957.491525945,2171124.58356822,261967.998579102,122833.401666996,1804707.28408191,501749.416632616,159611.683348598
"EGYr111",0.718472321,"EGY","DHS",4388918.811,72965.3929575015,158099.222950919,1797536.75464016,216890.87284505,101697.321224664,1494169.28860551,415412.834824108,132147.122952089
"EGYr112",0.687866976,"EGY","DHS",6379223.993,97830.1774409366,216292.827850562,2592175.79497657,318736.003314854,141706.90035005,2227613.63372767,604025.780477438,180842.874861913
"EGYr113",0.713287617,"EGY","DHS",1281910.678,21311.6533671707,46177.4507143614,525022.598753807,63349.252477391,29703.6440216559,436415.356101483,121333.333258434,38597.3893056965
"EGYr114",0.700720082,"EGY","DHS",9471026.904,155403.065249457,339345.881217817,3876477.91690923,467245.235518024,218931.363837482,3237985.18471357,893184.300756294,282453.955798124
"EGYr115",0.668338061,"EGY","DHS",3142981.118,48233.7099204151,104293.02654742,1279378.27736154,156318.615010527,70019.9397824561,1103834.46446448,292483.319173149,88419.7657400157
"EGYr116",0.672850132,"EGY","DHS",3497082.508,53873.3769207212,116291.191868294,1423264.67741138,174023.296797931,77942.8670035236,1227639.17028888,325738.622688446,98309.3050208236
"EGYr117",0.664361147,"EGY","DHS",5677161.789,88061.5486612473,188271.459386391,2304503.82709781,283796.936181448,126984.076404107,1993981.81118388,530615.312623754,160946.817461361
"EGYr118",0.649018087,"EGY","DHS",4676398.176,69271.4990541236,149616.307560651,1872039.30335534,244277.497786102,103133.365234059,1665504.48155515,444114.742875703,128440.978578863
"EGYr119",0.658720911,"EGY","DHS",5072568.709,78188.2835975537,167824.461746081,2056129.78805674,253327.48936762,113961.839197346,1787944.92492786,472232.286859922,142959.635246877
"EGYr120",0.679963846,"EGY","DHS",4924111.568,76104.4180064579,164540.244487208,2004019.97054775,245448.319602689,109425.688280288,1726113.41572566,460011.90722643,138447.604123515
"EGYr121",0.692479492,"EGY","DHS",1336212.233,22059.6678247786,47729.0969052057,546889.643015751,65966.1112986446,30940.5137070052,456476.96387453,126062.91318107,40087.3231930149
"EGYr122",0.704083221,"EGY","DHS",1694113.676,27797.4564743592,60699.9118567149,693398.331597425,83577.689258027,39160.9718082171,579189.040397709,159766.808228648,50523.4663789001
"ERIr101",0.440122504,"ERI","DHS",87272.18435,905.016731523977,2614.47228259203,37069.9032121142,4580.39754459127,1656.08463509697,31003.3596574726,7470.64248772858,1972.30779888034
"ERIr102",0.59700284,"ERI","DHS",685520.8896,7108.88445749325,20536.6163153338,291183.189886027,35978.9115269219,13008.5046084281,243530.637525281,58681.7153966566,15492.4298838576
"ERIr103",0.351499326,"ERI","DHS",452750.5434,4695.04481909501,13563.3564745052,192311.203713673,23762.1814183654,8591.43407536979,160839.195634805,38756.1910024112,10231.9362617756
"ERIr104",0.390156796,"ERI","DHS",536635.995,5564.94096979729,16076.3700968222,227942.551718503,28164.8295174967,10183.2517723555,190639.421736104,45936.9235977133,12127.7055912078
"ERIr105",0.323548296,"ERI","DHS",689959.8357,7154.91654114916,20669.5968477773,293068.685287756,36211.8853887365,13092.7384394819,245107.568863295,59061.6964820664,15592.7478497369
"ERIr106",0.411342614,"ERI","DHS",782967.879,8119.4144046979,23455.9021646096,332574.963132848,41093.3240318906,14857.6672377785,278148.586902942,67023.3379277635,17694.6831974706
"ESPr101",0.886032537,"ESP","LIS",2521110.507,285948.534111063,508140.177597396,1062478.16215897,197020.796035441,41553.0619097861,193854.096871186,88188.4599546524,143927.218361503
"ESPr102",0.887099068,"ESP","LIS",1020184.707,116617.106226229,206306.81827416,429521.385760081,79873.7727369152,16729.8100095882,77681.7005123235,35496.3882620872,57957.7252186156
"ESPr103",0.89025114,"ESP","LIS",548467.0984,62808.589108069,111506.684856148,230501.048183698,43222.0769965182,8963.43991034499,41478.4110394228,19072.592500495,30914.2558053043
"ESPr104",0.921214514,"ESP","LIS",2053745.481,266072.576114456,439579.580955264,848768.240371339,167976.096315537,29961.3087062945,116878.748016962,57991.2600579164,126517.67046223
"ESPr105",0.912316399,"ESP","LIS",622854.9069,80705.2175306261,133679.180853674,257266.278589024,50575.5397429693,9114.61952594373,35590.210927579,17639.6364554739,38284.2232747093
"ESPr106",0.901658223,"ESP","LIS",320070.9123,39177.9927352896,67127.6361503693,133101.316226043,25679.7409922383,4852.01169467143,20988.2117076928,9643.82547882125,19500.1773148741
"ESPr107",0.898296858,"ESP","LIS",1327143.945,162035.649490622,279333.801549692,553839.602070916,105006.279243719,19993.0689656747,87595.7306408409,39446.2183801386,79893.5946583966
"ESPr108",0.927635163,"ESP","LIS",6731078.202,874580.648635298,1443210.74525823,2778874.51198603,550692.068178847,97981.6833923937,381911.995894526,189720.152539081,414106.396115596
"ESPr109",0.894819217,"ESP","LIS",2377818.651,281017.479610577,498111.316941467,1009085.86158851,190072.931593178,36233.6915858662,160193.823942964,70709.5368045391,132394.008932899
"ESPr110",0.858936847,"ESP","LIS",2051039.254,204235.554465865,381033.451146328,886881.476126002,142218.746333462,36060.1732738767,222749.312509785,80314.3148842664,97546.2252604138
"ESPr111",0.852518472,"ESP","LIS",1028516.029,99403.9331164093,183568.893214395,449356.267205325,72104.8693651104,18712.0688928754,117719.334781513,43770.8627961826,43879.799628189
"ESPr112",0.906863188,"ESP","LIS",7655367.15,958879.712541344,1618866.61277713,3188786.91703694,606065.392716225,112085.792905758,496742.692352875,217317.841834326,456622.187835394
"ESPr113",0.88068789,"ESP","LIS",4891269.387,558315.177113068,984277.453279823,2076182.13865587,376753.944193669,81144.7636184278,382699.783837795,174395.781780701,257500.344520646
"ESPr114",0.862665148,"ESP","LIS",1087939.511,118885.25664775,210500.433245532,462080.258791426,83060.222461657,19209.3563290613,94429.1956592947,43108.980132204,56665.8077330754
"ESPr115",0.86246251,"ESP","LIS",8012230.523,875541.39951425,1550249.78806434,3403032.5363966,611704.642515239,141469.070247683,695432.490569543,317480.046398136,417320.549294212
"ESPr116",0.873738892,"ESP","LIS",1469296.57,165383.4387293,291517.038935788,623507.348679485,113472.420876027,24478.235755726,119385.303309492,54134.1645879287,77418.6191262534
"ESPr119",0.861148659,"ESP","LIS",2015884.011,220497.715874859,390787.481129045,854882.627830195,154215.280811372,35711.9575110921,174651.570382257,80031.1120378595,105106.26542332
"ESTr101",0.92230581,"EST","LIS",592886.8284,76021.8319453865,125827.290030479,246367.97865667,48225.4749556388,8677.2394812614,34072.037091749,16988.3125618335,36706.663676982
"ESTr102",0.838051914,"EST","LIS",143688.3573,9848.60738895474,21589.5161022848,66185.789115146,8156.85305636132,2726.96795621071,24092.6110873278,6484.63501392724,4603.37757978739
"ESTr103",0.820687078,"EST","LIS",119448.296,6091.48160980749,16063.7955829558,56545.9616133897,5675.81275081267,2303.15600405951,24584.270073082,5373.77615670901,2810.04220918381
"ESTr104",0.838946009,"EST","LIS",137980.632,9497.88896390104,20764.2012692569,63447.1621907842,7814.91882703339,2623.7007406948,23164.2156535277,6224.52266732476,4444.02168747726
"ESTr105",0.856211644,"EST","LIS",306334.2599,29949.6159335833,55289.2448715169,134788.48728056,21417.0147323599,5346.91089475241,33920.0253355376,12208.4152442335,13414.5456074563
"ETHr101",0.490767256,"ETH","DHS",6082390.835,72589.4180300664,100485.061845454,2471062.04376198,402853.596776395,127482.586644045,2103897.62265766,604671.790229816,199348.715054579
"ETHr102",0.417470631,"ETH","DHS",1844101.551,24899.2217965015,31980.5512401428,817550.300845181,113278.030675881,42234.5229277445,580029.583189766,165665.854783714,68463.4855410697
"ETHr103",0.449417468,"ETH","DHS",22566619.9,306119.306856122,392776.50719819,9975089.43943734,1377996.05980105,518664.574682779,7123189.83005471,2033275.42486547,839508.757104337
"ETHr104",0.454941465,"ETH","DHS",38201284.67,522925.054548653,655055.558811072,16666794.8294024,2360945.79923035,885150.894772223,12188145.4125661,3483510.43666335,1438756.68400583
"ETHr105",0.42041166,"ETH","DHS",6069535.485,81951.4034684261,105258.352218536,2690822.83405782,372834.688244442,139007.49417134,1909065.22236315,545259.985122483,225335.505353798
"ETHr106",0.46240746,"ETH","DHS",1103509.302,13215.9674814271,17186.9026108313,467083.018138098,67881.3818151242,23793.2245474613,371338.855327637,104341.734906789,38668.2171726322
"ETHr107",0.473290951,"ETH","DHS",20902486.52,263253.147742408,327358.904904989,8782586.51468446,1310696.42363932,451792.732713205,7021550.19872835,2003814.94005163,741433.657535633
"ETHr108",0.547956023,"ETH","DHS",502399.7695,5911.42147645914,10667.4653344119,198774.039751138,30075.9712165279,10290.7717016952,183348.43640172,49003.4216042233,14328.2420138248
"ETHr109",0.568810539,"ETH","DHS",255253.9712,3007.16010875278,5545.54331103748,99929.024128304,15243.4089463835,5223.0233527016,94507.4690081525,24588.4551301803,7209.88721448784
"ETHr110",0.697035375,"ETH","DHS",4284619.75,72316.4820552482,159344.996245852,1834708.86857095,213939.994608602,95395.3177603783,1391141.77866879,392807.603957443,124964.708132743
"ETHr111",0.553080044,"ETH","DHS",465984.6094,5572.85824029047,9962.78683626164,182529.569609933,28335.3986797893,9609.749843945,170813.102495269,45692.8839178253,13468.2597766868
"FINr101",0.919008923,"FIN","LIS",1370703.938,58371.4465813828,181636.870265837,662833.294493072,49244.5215655922,25012.8465098104,321471.423555947,47313.6787629716,24819.8562653877
"FINr102",0.945903173,"FIN","LIS",1557920.336,66344.0595374389,206445.583258068,753365.800039478,55970.5414544645,28429.2042640067,365379.316653484,53775.9761771435,28209.8546159167
"FINr103",0.91506082,"FIN","LIS",1146401.68,48819.5317528354,151913.777621829,554367.125752572,41186.138515049,20919.7394604909,268865.777517398,39571.2592027667,20758.330177059
"FINr104",0.910001815,"FIN","LIS",1277241.096,54391.3301332551,169251.775544506,617637.332215516,45886.7337816262,23307.3201328105,299551.56760867,44087.5474591434,23127.4891244722
"FINr105",0.912185064,"FIN","LIS",29886.90625,1272.73432525491,3960.42060045389,14452.4546714282,1073.73033559998,545.381521100105,7009.38111543576,1031.6301298403,541.173550886901
"FRAr101",0.938138034,"FRA","LIS",12003809.59,1525924.05254985,2543553.16356711,4957573.79188372,962288.674129353,180410.917612,712404.559503179,354690.870375669,766963.560379118
"FRAr102",0.862053464,"FRA","LIS",1319106.947,139402.336701392,249813.202882742,562276.717084051,98252.5713050344,23885.8736736876,118509.156568005,54328.2617881616,72638.8269969254
"FRAr103",0.847799499,"FRA","LIS",1904848.547,146683.641831947,293149.52484318,860419.485179771,116563.448350141,36190.3750192771,293985.712207394,84149.945305086,73706.4142632038
"FRAr104",0.866811084,"FRA","LIS",1824616.132,195888.587418481,350614.178333165,778482.411169334,138085.727553194,31426.3900167442,156532.792297339,71350.254135735,102235.791076008
"FRAr105",0.869039323,"FRA","LIS",2557085.373,275784.806669116,492941.82095963,1091025.72575647,193102.274860943,43855.34332338,218159.564436384,99254.5808840777,142961.256109996
"FRAr106",0.863182241,"FRA","LIS",1456248.296,155443.240612923,277795.157403526,620191.413521837,108634.688619037,26022.4929445891,129574.796636971,59399.308303864,79187.1979572531
"FRAr107",0.86727098,"FRA","LIS",1634656.232,175978.174084129,314698.879075539,697355.879308667,123568.638744871,28081.0413153924,139835.992406622,63685.6857708082,91451.9412939722
"FRAr108",0.86372758,"FRA","LIS",4009966.724,428032.928203713,764944.646003198,1707776.71470188,299139.568184215,71656.2766596549,356800.845165296,163563.624679504,218052.12040254
"FRAr109",0.869934692,"FRA","LIS",2321023.967,250325.29330943,447435.112204181,990305.949434699,175275.731020527,39806.7675054423,198019.817028271,90091.7362787185,129763.560218732
"FRAr110",0.885023682,"FRA","LIS",1883091.12,206778.242116171,370768.617659461,798185.598878381,143822.252043365,32084.2682047158,150295.355808024,69365.3831071936,111791.402182689
"FRAr111",0.871528501,"FRA","LIS",1177505.792,126995.449830249,226993.53546339,502403.683844173,88921.1793622569,20194.8364019008,100459.747420423,45705.4915364118,65831.8681411953
"FRAr112",0.884249952,"FRA","LIS",3679499.741,401732.778637377,720642.563878565,1564997.8563473,280930.434624654,62632.8119444243,294136.673470365,135607.262678775,218819.359418541
"FRAr113",0.882429983,"FRA","LIS",3257995.516,359166.284858322,641849.080403359,1390332.48093273,248221.025641112,54885.3823038981,258883.368390537,119042.487255526,185615.406214512
"FRAr114",0.870432237,"FRA","LIS",1785913.196,192612.937638779,344279.198578042,761991.469419728,134866.009752025,30629.339631491,152366.459514588,69321.137118062,99846.6443472854
"FRAr115",0.885895919,"FRA","LIS",3333889.321,366767.564159995,656553.236212512,1412583.36975818,255024.436128651,56726.7041415411,265766.748353552,122728.330640134,197738.931605434
"FRAr116",0.895633139,"FRA","LIS",3009025.758,348401.393100635,617520.600010622,1270075.6245703,228862.89596899,46690.6724543576,214237.837267083,94252.164168827,188984.570459179
"FRAr117",0.872283435,"FRA","LIS",733079.9102,79033.3347839904,141298.85478611,312910.476071363,55413.1187466434,12554.196295365,62498.6265799446,28458.3510997838,40912.9518368004
"FRAr118",0.900856937,"FRA","LIS",6436340.766,753610.037183535,1312391.93248473,2688123.45544662,500164.427594704,101349.491962209,462670.072074532,206261.012252807,411770.337000864
"FRAr119",0.871424876,"FRA","LIS",1344120.172,144965.015908008,259112.602250317,573492.657556341,101503.32313511,23052.3596252805,114674.572217999,52172.7141918521,75146.9271150937
"FRAr120",0.873177222,"FRA","LIS",2755723.091,297094.467591612,531156.987728264,1176262.79526662,208303.636138098,47192.5204042837,234938.791836694,106977.880809834,153796.011224591
"FRAr121",0.890582327,"FRA","LIS",4916708.148,543887.080553341,976729.090055782,2078529.32007454,379636.774538751,82435.8983582397,386282.447351769,178585.235397509,290622.301670065
"FRAr122",0.862915112,"FRA","LIS",307149.3876,32459.3411059048,58168.1208292726,130924.145086854,22877.7637591099,5561.74121275712,27594.4380003748,12650.1436260015,16913.6939797255
"FRAr127",0.789357107,"FRA","LIS",249058.1743,10606.1458742298,33003.5874559334,120437.423148119,8947.77515070025,4544.8573634867,58411.6552238767,8596.93922621706,4509.79085743743
"FRAr129",0.781143441,"FRA","LIS",230187.3457,9802.53137146663,30502.9466164328,111312.029148738,8269.81333838561,4200.49916460864,53985.876639937,7945.5598162518,4168.08960417907
"FSMt",0.613341157,"FSM","DHS",80938.21131,839.333127739837,2424.72113707982,34379.4724718993,4247.9649971994,1535.89060639483,28753.2218193694,6928.44398013787,1829.16317017952
"GABr101",0.688939894,"GAB","DHS",770992.9841,7995.23417105922,23097.1620799402,327488.483423139,40464.8330687593,14630.4305804347,273894.516992692,65998.2672332196,17424.0565507566
"GABr102",0.682690151,"GAB","DHS",452941.3354,4697.02334127281,13569.0721604303,192392.244895653,23772.1949549215,8595.05456111851,160906.974309531,38772.523111343,10236.2480657297
"GABr103",0.656261248,"GAB","DHS",75863.21219,786.705143803402,2272.68593099163,32223.8059490416,3981.60849791865,1439.58697737076,26950.3332569873,6494.01571031243,1714.47072357426
"GABr104",0.622308171,"GAB","DHS",112124.3704,1162.73509113321,3358.9861511686,47626.1662224253,5884.7408792857,2127.68190027962,39832.0748789517,9598.03047968578,2533.95479707009
"GABr105",0.63909297,"GAB","DHS",54747.5477,567.734691728351,1640.10958437223,23254.6751230663,2873.37294150669,1038.89427347888,19449.0137304297,4686.48010809835,1237.26724731949
"GABr106",0.599907834,"GAB","DHS",71195.5176,738.300927350511,2132.85262419346,30241.1468926224,3736.62898929085,1351.01239488038,25292.1392376347,6094.45337801251,1608.98315601519
"GABr107",0.633453207,"GAB","DHS",82326.14435,853.72605983831,2466.30039271781,34969.013616548,4320.80934200207,1562.22814566014,29246.2836985936,7047.25333063107,1860.52976400898
"GABr108",0.649425051,"GAB","DHS",140552.3839,1457.53495265965,4210.62351877279,59701.3046735425,7376.75811482092,2667.13438120838,49931.0993671361,12031.5151813303,3176.41371052945
"GABr109",0.64547954,"GAB","DHS",217476.4735,2255.24144601442,6515.09087708094,92375.7309800498,11414.0457540383,4126.85266148518,77258.3083049567,18616.3437424089,4914.85973396566
"GBRr101",0.895169944,"GBR","LIS",2351611.132,278788.675721719,479872.448678559,997328.081370256,184850.666602683,36779.2331931494,162296.98928439,74106.7675883441,137588.269560899
"GBRr102",0.907496103,"GBR","LIS",7179633.873,894255.297746272,1484033.12281271,2997022.76100271,551105.378073757,108347.307992188,488246.386141122,212943.124216513,443680.495014722
"GBRr103",0.901584737,"GBR","LIS",5348791.225,646888.043757598,1097518.57989895,2245261.53665438,411151.818053188,82423.5733196369,367034.464811058,165709.000211337,332804.20829385
"GBRr104",0.906841965,"GBR","LIS",4856920.126,604465.515852524,1003843.85206361,2029114.94355652,373607.430154912,73209.3992272252,329591.368225558,143743.308285442,299344.308634212
"GBRr105",0.903323261,"GBR","LIS",5785383.564,695523.5626974,1173897.01533416,2423379.35870279,448306.359303107,89963.4291303728,409512.256138966,181628.106455578,363173.476237625
"GBRr106",0.910135455,"GBR","LIS",6205042.499,801765.011661914,1304977.17067089,2571188.70664973,489264.531924996,93506.8778538035,370645.771840808,182630.866798697,391063.561599155
"GBRr107",0.966134417,"GBR","LIS",8665059.399,1121685.44105103,1820890.88861362,3585555.9648527,685824.520883543,130123.540896721,516578.511401387,255273.466247207,549127.065053793
"GBRr108",0.932127768,"GBR","LIS",9036357.43,1169749.6927181,1898916.11273223,3739197.13549993,715212.120262835,135699.338164455,538713.914669641,266211.941221201,572657.174731611
"GBRr109",0.917899556,"GBR","LIS",5235737.355,675702.973727109,1098187.66210329,2168904.22847938,414253.993532631,78803.1177327056,313090.597699262,154533.22156613,332261.560159497
"GBRr110",0.884091564,"GBR","LIS",3080875.912,347849.58248079,605590.993757373,1315176.33591263,232237.219586775,51765.3354772418,244479.408615594,111165.924984125,172611.111185473
"GBRr111",0.912853162,"GBR","LIS",5360901.162,691372.655178802,1125443.09213585,2220823.83536421,423590.650724541,80696.5525449225,320597.833228449,158188.854541909,340187.688281311
"GBRr112",0.886622868,"GBR","LIS",1854505.541,207699.970825748,363833.242450883,786697.232873056,141251.158025469,31202.2340709245,147509.295868169,67193.0402979912,109119.366587759
"GEOr102",0.785744398,"GEO","LIS",311954.8848,11524.1758363938,36978.8192014758,150035.77132525,12606.7241695171,6177.33487034698,73154.1445823961,14854.3499537074,6623.56486091319
"GEOr103",0.779487252,"GEO","LIS",107333.5316,3943.60585577778,12539.2653822439,51419.0026241833,4373.15821197203,2123.48133869856,25221.1461345496,5392.80964919775,2321.0624033771
"GEOr104",0.773101883,"GEO","LIS",502200.0173,18190.3549899072,58161.6167211437,240650.950508984,20261.0016512563,9883.36703333717,119167.557892899,25124.4485624892,10760.7199399841
"GEOr105",0.759360178,"GEO","LIS",301413.345,10748.0951790788,34451.9469852872,142630.289478317,12116.9340076921,6076.14621717428,72989.3411243909,15783.9628946799,6616.62911338016
"GEOr106",0.737343347,"GEO","LIS",431293.1888,14979.1882913909,48525.4483544923,204402.983953991,17101.852903887,8695.0655789894,105498.490948725,22791.1070579574,9299.0517105668
"GEOr107",0.752002414,"GEO","LIS",85704.91352,3004.16567454762,9680.31357284812,40623.3855467029,3405.1162416341,1725.37045931767,20888.6803897419,4514.79511510846,1863.08652009916
"GEOr108",0.735463007,"GEO","LIS",30732.56659,1067.36881913244,3457.76750384897,14565.0997481292,1218.62307782657,619.582429887677,7517.48342524766,1624.02104532956,662.620540597898
"GEOr109",0.761872897,"GEO","LIS",309611.6658,11040.4390109918,35389.025977493,146509.775534052,12446.5097008569,6241.41493119257,74974.6216152676,16213.2802870664,6796.59874307957
"GEOr110",0.744221571,"GEO","LIS",152001.6667,5279.15034419979,17101.9371944406,72038.2214379639,6027.24599542543,3064.42228719052,37181.0797735025,8032.32313588456,3277.28653139268
"GEOr111",0.748136363,"GEO","LIS",243524.9249,8525.19745915455,27485.5471183583,115435.214203465,9674.37886656258,4903.48428774932,59379.180655977,12832.5160177515,5289.40629098157
"GEOr112",0.864532658,"GEO","LIS",1046044.156,44545.8051742474,138615.043984581,505837.092084509,37580.6493077309,19088.3977138703,245328.910648901,36107.1386729085,18941.118413252
"GHAr101",0.622694386,"GHA","DHS",2728694.769,35115.6357548396,77435.2604663945,1086047.06618327,146164.408973151,56365.3050334769,1000234.27853704,254604.052465715,72728.761586115
"GHAr102",0.552449902,"GHA","DHS",2611422.441,28964.1357507021,55514.2737403701,1035644.25619095,154867.542875367,53793.2456056284,956288.742893243,252792.543597953,73557.7003457827
"GHAr103",0.660755608,"GHA","DHS",4605321.39,67376.3621251285,154731.662027548,1920653.49832637,225475.266669922,100006.793263351,1596090.32184914,416929.390317554,124058.095420992
"GHAr104",0.595170003,"GHA","DHS",2454340.975,29272.2044039828,59993.7183376687,970520.40888038,140971.363065659,50761.7535142172,904672.231731256,230413.874932029,67735.4201348074
"GHAr105",0.592428614,"GHA","DHS",2909221.201,34680.9627747652,70964.7269021485,1148248.54089133,167143.226438504,60338.4356922593,1073835.12283675,273533.159970517,80477.0254937262
"GHAr106",0.607450521,"GHA","DHS",5904239.338,73975.7216970193,156631.146989899,2338106.83709611,326177.791913556,121866.826935156,2165108.71250449,558875.423248457,163496.877615313
"GHAr107",0.584711914,"GHA","DHS",2606274.832,30353.4327559896,62509.2395369976,1025083.79616443,148613.369124836,54263.9086736347,967619.929102604,245622.9905051,72208.1661364112
"GHAr108",0.503499503,"GHA","DHS",3015881.868,35889.5072989319,52339.8255621183,1249376.62816562,206917.533319307,64070.8734662491,1016575.45827678,292707.9627931,98004.0791178977
"GHAr109",0.526835012,"GHA","DHS",776210.7178,8360.68540113361,14447.4922113708,312473.506759555,49992.1164094045,15591.5413519819,276736.799915362,76193.6373512248,22414.938399968
"GHAr110",0.523863512,"GHA","DHS",1125933.667,12228.6749981272,20982.4660865509,457945.857540543,72788.0032642225,22692.9951391683,397591.702343064,108988.082820562,32715.884807762
"GINr101",0.44250904,"GIN","DHS",1182523.252,12262.8227590151,35425.6546791085,502290.88253266,62063.6075540475,22439.6650876552,420090.249351942,101225.934871632,26724.4351639394
"GINr102",0.655283238,"GIN","DHS",1806190.189,18730.2787656128,54109.2699970923,767200.86689225,94796.1732409698,34274.4236590864,641647.329632417,154612.850215223,40818.9965973489
"GINr103",0.404664955,"GIN","DHS",1039483.103,10779.4895631195,31140.5034863925,441532.869903905,54556.2814553904,19725.3226574158,369275.373822755,88981.4629069467,23491.7992040752
"GINr104",0.392608666,"GIN","DHS",2207322.222,22890.0371596426,66126.2555893441,937586.491468273,115849.206262826,41886.3403475967,784149.099031892,188950.411847697,49884.3802927282
"GINr105",0.45777476,"GIN","DHS",1745220.542,18098.0206061422,52282.7607450534,741303.280736933,91596.2393388525,33117.4582828212,619987.921102554,149393.74817564,39441.1130120037
"GINr106",0.394089074,"GIN","DHS",1089981.334,11303.158637152,32653.313395446,462982.596978978,57206.6330536841,20683.5815239899,387214.821877365,93304.1945180953,24633.0340152898
"GINr107",0.427492527,"GIN","DHS",795804.0037,8252.52563261033,23840.4426971286,338027.26049187,41767.0158215008,15101.2466674466,282708.607872352,68122.1313093641,17984.7732077272
"GINr108",0.448237252,"GIN","DHS",1724311.428,17881.192092541,51656.3721721799,732421.88469988,90498.8443883481,32720.6850991683,612559.978439158,147603.893635014,38968.5774737102
"GMBr101",0.556239754,"GMB","DHS",32961.14124,395.228326853459,706.758973568342,12946.5731110905,2010.63611319093,680.290068842521,12056.0406991008,3214.51561326828,951.098334085099
"GMBr102",0.5419135,"GMB","DHS",357675.8583,4243.48875935925,7338.25414953696,141628.149496217,22118.2508219569,7305.21354307447,129760.430663557,34991.9736907557,10290.0971755419
"GMBr103",0.498606171,"GMB","DHS",953019.1758,11521.9631571423,16375.8916165402,397671.696666955,66020.6426630376,20054.1451231059,318234.066828132,91936.5630284986,31204.2067165885
"GMBr104",0.433004521,"GMB","DHS",91552.82292,1253.4153244592,1621.02797157378,42030.5445665628,6006.88573092658,2070.08213037342,27369.9703088165,7853.90343984428,3346.99344744346
"GMBr105",0.413076285,"GMB","DHS",261054.9645,3608.66802639805,4571.68044148363,120083.147624383,17414.6830245485,5924.46761108415,77385.8684997056,22460.3201138015,9606.12915859566
"GMBr106",0.331893086,"GMB","DHS",255519.3898,3532.1475454875,4474.73963579227,117536.828556446,17045.4110632056,5798.84145001229,75744.9295632446,21984.0572700207,9402.43471579086
"GMBr107",0.399208606,"GMB","DHS",3498.571069,48.3621584403217,61.2681278056591,1609.31406517313,233.385740517073,79.3977276895133,1037.09945222095,301.005676337654,128.738120815703
"GMBr108",0.352471046,"GMB","DHS",280448.1216,3876.7474559225,4911.29979016179,129003.841208596,18708.3787195858,6364.58232537688,83134.6820034409,24128.8442781188,10319.7458187973
"GNBr101",0.419858728,"GNB","DHS",106533.9151,1104.76180192292,3191.50907313073,45251.5535273707,5591.33115292233,2021.5969295128,37846.0710037671,9119.47831325399,2407.61329811938
"GNBr102",0.436747274,"GNB","DHS",71674.35561,743.266500447682,2147.19750067754,30444.5390595217,3761.76034656804,1360.09886701314,25462.2459807198,6135.44269905321,1619.80465599892
"GNBr103",0.428066269,"GNB","DHS",259042.21,2686.28012426903,7760.30396294745,110031.274272238,13595.5838789487,4915.60772791133,92024.4962689141,22174.4391360717,5854.22462869979
"GNBr104",0.467225681,"GNB","DHS",122899.3453,1274.47209690292,3681.77941492715,52202.9655729959,6450.25518309942,2332.14877031787,43659.8743618341,10520.3860491227,2777.46385079999
"GNBr105",0.440620979,"GNB","DHS",35209.67943,365.12606202168,1054.80035402237,14955.7320963248,1847.94651821979,668.141969231148,12508.2047954104,3014.00645678993,795.721177979953
"GNBr106",0.366051928,"GNB","DHS",243620.3396,2526.35458960588,7298.30048489967,103480.650527276,12786.1816869527,4622.96096074128,86545.8916234222,20854.3016706402,5505.69805646164
"GNBr107",0.344076421,"GNB","DHS",252450.3015,2617.92171741113,7562.82566913603,107231.282363039,13249.6138343984,4790.51909326648,89682.7271064163,21610.1609289649,5705.25078736777
